source_id,source_name,source_type,iso3_country,sector,subsector,lat,lon,year,capacity_units,annual_capacity_t,capacity_factor,annual_emissions_co2e_t,production_t,production_source,production_year,data_tier,fuel_energy_tj,useful_heat_tj,useful_heat_mwh,heat_method,food_country_scale,ct_country_artifact,SiteID,SiteName,CompanyName,match_confidence,distance_km,name_similarity,annual_output_t,production_2014_t,bench_heat_tj,band_source,heat_below100C_tj,heat_100C-200C_tj,heat_200C-500C_tj,heat_500C-1000C_tj,heat_above1000C_tj,bench_heat_mwh,fossil_share,fossil_share_basis,replaceable_heat_mwh,available_land_km2,bare_sparse_km2,cropland_km2,grassland_km2,shrubland_km2,tree_cover_km2,built_up_km2,snow_ice_km2,water_km2,wetland_km2,mangroves_km2,moss_lichen_km2,classification,solar_capacity_factor,process_temp_c,replaceable_heat_mwh_th,has_solar_data,has_land_data,has_replaceable_heat,heat_bound_low_factor,heat_bound_high_factor,heat_bound_rationale,replaceable_heat_mwh_th_low,replaceable_heat_mwh_th_high
38469972,Fein-Elast Estonia Ou,Yarn Production,EST,manufacturing,textiles-leather-apparel,58.4113641,24.6629119,2024,USD,,,2228.26515963873,,none,,3.0,38.26661788835188,32.5266252050991,9035.173668083084,emissions_fuel_inversion,,False,,,,unmatched,,,,,32.5266252050991,external,17.88964386280451,11.384318821784683,3.2526625205099102,0.0,0.0,9035.173668083084,0.512080925902447,country,4626.740097641394,28.304144967142975,0.0662145527038574,10.828039450046676,17.16965393393913,0.2402370304533116,27.382506829721372,1.4655372291201123,,0.0605356704711914,12.633191743034825,,,,0.1322671906392694,120.5,4626.740097641394,True,True,True,0.85,1.2,Fuel EF / gas–oil mix (±); no food-style country rescale,3932.7290829951844,5552.088117169672
38472822,Mivar-Viva  Ldt,Finished Goods,EST,manufacturing,textiles-leather-apparel,58.3675039,25.6012233,2024,USD,,,2228.26515963873,,none,,3.0,38.26661788835188,32.5266252050991,9035.173668083084,emissions_fuel_inversion,,False,,,,unmatched,,,,,32.5266252050991,external,17.88964386280451,11.384318821784683,3.2526625205099102,0.0,0.0,9035.173668083084,0.512080925902447,country,4626.740097641394,38.15524434043422,0.1164827525329589,22.55322197851201,15.485539609389251,0.0,19.637926557962448,5.210435386179606,,0.1548426815185546,0.2334756836369533,,,,0.1252047694063927,120.5,4626.740097641394,True,True,True,0.85,1.2,Fuel EF / gas–oil mix (±); no food-style country rescale,3932.7290829951844,5552.088117169672
38469004,"O-I Production Estonia As, Järvakandi Klaasitehas",Glass Manufacturing,EST,manufacturing,glass,58.777971,24.813915,2024,USD,,,21397.39704846659,83950.0,hotmaps,2014.0,2.0,545.675,245.55375,68209.375,production_sec,,False,2456.0,O-I Production Estonia AS,O-I Production Estonia AS,high,0.1311839297346887,0.6567164179104478,,83950.0,658.9235500000001,benchmark,13.178471000000004,133.58711650000004,194.0915605,140.46346100000005,177.60294100000002,183034.31944444447,0.9941471941560364,country,67810.1587713869,10.750009714370908,0.1346545850219726,1.792463216843908,8.817744327757712,0.0051475847473144,40.77199570312852,0.4619643531859155,,0.0208804198382209,0.0725671878967285,,,,0.127400406392694,644.979589756657,67810.1587713869,True,True,True,0.85,2.0,Furnace η 40–50% (low); high capped Hotmaps/METHODS gap (~2.7× raw),57638.634955678855,135620.3175427738
38469006,"Ahlstrom Glassfibre Oy, Karhulan Tehdas",Glass Manufacturing,FIN,manufacturing,glass,60.507454,26.926696,2024,USD,,,791.1765609748431,,none,,,,,,,,False,,,,unmatched,,,,,,,,,,,,,0.9383476261580496,country,,7.001760260580623,0.2820516315307617,2.906984978001732,3.812723651048129,0.0,19.677846523966338,10.712721792259186,,13.249274580131493,0.6715702482657638,,,,,,,False,True,False,0.85,2.0,Furnace η 40–50% (low); high capped Hotmaps/METHODS gap (~2.7× raw),,
38480362,"Atria Suomi Oy, Nurmon Tuotantolaitos",Animal And Vegetable Products From The Food And Beverage Sector,FIN,manufacturing,food-beverage-tobacco,62.825571,22.960409,2024,USD,,,71139.28583746743,,none,,3.0,2821.6042493405334,2398.363611939453,666212.1144276259,emissions_fuel_inversion,2.309582019342752,False,,,,unmatched,,,,,2398.363611939453,benchmark,1163.976468546762,839.7415975486564,177.2840205942138,217.3615252498207,0.0,666212.1144276259,0.8228854936072538,country,548216.2846279092,22.589383619324813,0.0703662706643497,17.093990017745558,5.424614964612415,0.0004123663024902,32.92350415145086,3.5112362399884383,,0.2799128842775831,0.8049136472461177,,,,0.1188363253424657,175.48230668414155,548216.2846279092,True,True,True,0.85,1.4,Country-rescale residual uncertainty (not full unscaled CT; that blows PT/ES),465983.8419337228,767502.7984790729
18648345,"Borealis OY, Porvoo",Flex Standalone,FIN,manufacturing,petrochemical-steam-cracking,60.299615,25.48957,2024,t of ethylene,399999.99996,0.7535150001753516,521996.9622299999,301406.00004,climate_trace,2024.0,1.0,10820.475401436,9738.4278612924,2705118.850359,production_sec,,False,444.0,"Borealis Polymers Oy, Olefiinituotanto","Borealis Polymers Oy, Olefiinituotanto",medium,1.7392360524268116,0.5714285714285714,301406.00004,,10820.475401436,benchmark,0.0,0.0,0.0,10820.475401436,0.0,3005687.6115099997,0.9638838572040506,country,2607420.3916794197,8.961141823989088,0.2120321312255859,3.3277273268555874,5.421382365907914,0.0,16.51456016816059,4.33763459934764,,16.53838602030065,0.3656658985807531,,,,0.136337149543379,750.0,2607420.3916794197,True,True,True,0.47,1.0,Low: external fuel only 17 GJ/t vs base total duty 35.9; high = base,1225487.5840893271,2607420.3916794197
44375535,Enocell Pulp Mill,Pulp misc.,FIN,manufacturing,pulp-and-paper,62.919186,30.230598,2024,t of pulp & paper,622854.58452,0.7626208377611251,275976.09523,475001.8850499999,climate_trace,2024.0,1.0,4987.519793024999,4239.391824071249,1177608.8400197914,production_sec,,False,,,,unmatched,,,475001.8850499999,,3409.3260299463745,benchmark,65.312759194375,3252.5754078798745,65.312759194375,26.12510367774999,0.0,947035.0083184374,0.1158213713946219,country,136392.27081752213,3.188708251755898,0.0197438481445312,0.3003331371674183,2.864517864680032,0.004113401763916,32.79506067916507,1.0693964642937157,,19.408592906752048,0.4000866887533748,,0.0004107937011718,Integrated,0.1121521746575342,156.70498084291188,136392.27081752213,True,True,True,0.7,1.15,Low: high-biomass countries (fossil share); high: SEC + fossil-share upside,95474.58957226548,156851.11144015045
38469012,"Evonik Silica Finland Oy, Taavetin Tehdas",Glass Manufacturing,FIN,manufacturing,glass,60.912651,27.564191,2024,USD,,,791.1765609748431,,none,,,,,,,,False,3084.0,Taavetin tehdas,J.M. Huber Finland Oy,high,0.1710980346045186,0.5769230769230769,,,,,,,,,,,0.9383476261580496,country,,6.727691520164102,0.0961550960388183,4.145623468033496,2.485912956091788,0.0,33.035236052717394,1.7152542223831475,,5.278451618544875,0.0626076135948031,,,,,,,False,True,False,0.85,2.0,Furnace η 40–50% (low); high capped Hotmaps/METHODS gap (~2.7× raw),,
38469008,"Fiskars Finland Oy Ab, Iittalan Lasitehdas",Glass Manufacturing,FIN,manufacturing,glass,61.089103,24.133127,2024,USD,,,791.1765609748431,,none,,,,,,,,False,,,,unmatched,,,,,,,,,,,,,0.9383476261580496,country,,13.392600372899071,0.0074240969238281,11.16516961932648,2.2200066566487626,0.0,23.82013579003438,1.0886174228242762,,8.053039161458095,0.1877928645324707,,,,,,,False,True,False,0.85,2.0,Furnace η 40–50% (low); high capped Hotmaps/METHODS gap (~2.7× raw),,
44375536,Kaskinen Pulp Mill,Pulp misc.,FIN,manufacturing,pulp-and-paper,62.22108,21.144193,2024,t of pulp & paper,385576.64754,0.7626208378179729,170842.34467,294048.78599,climate_trace,2024.0,1.0,3087.512252895,2624.38541496075,728995.9486002083,production_sec,,False,,,,unmatched,,,294048.78599,,2110.535161443225,benchmark,40.43170807362501,2013.499062066525,40.43170807362501,16.17268322945,0.0,586259.7670675626,0.1158213713946219,country,84433.31050799941,0.0,0.0,0.0,0.0,0.0,,,,78.06998268588643,,,,Paper/Board,0.1376693641552511,156.7049808429119,84433.31050799941,True,True,True,0.7,1.15,Low: high-biomass countries (fossil share); high: SEC + fossil-share upside,59103.31735559958,97098.30708419932
32438427,Lappeenranta Cement Plant,integrated dry,FIN,manufacturing,cement,61.0334992509176,28.1769993502943,2024,t of cement,549999.99996,0.5665597995739317,106599.5010376,311607.88974300004,climate_trace,2024.0,1.0,872.5020912804,523.50125476824,145417.01521339998,production_sec,,False,439.0,"Finnsementti Oy, Lappeenrannan sementtitehdas","Finnsementti Oy, Lappeenrannan sementtitehdas",high,0.2920988710570469,0.5666666666666667,311607.88974300004,291052.52,839.7832628573852,benchmark,0.0,0.0,83.97832628573852,503.8699577144311,251.93497885721555,233273.1285714959,0.8220046054599472,country,119533.456217654,11.16206449452993,0.2759657270364201,8.010082639406567,2.876016128086943,0.0,18.15517951309086,8.630443489904781,0.0,8.59514425640606,0.1928881807861328,,,,0.1269248904109589,875.0,119533.456217654,True,True,True,0.85,1.6,Kiln η 50–60% (low); high ≈ Hotmaps/METHODS SEC gap (~+60%),101603.4377850059,191253.52994824643
44375525,Metsä Board Cartonboard Division Joutseno Mill,Mechanical wood pulp; Semi-chemical wood pulp,FIN,manufacturing,pulp-and-paper,61.1282381,28.4669153,2024,t of pulp & paper,636999.99997,0.7626208378224154,282243.68419,485789.47367,climate_trace,2024.0,1.0,5100.789473534999,4335.671052504749,1204353.070140208,production_sec,,True,,,,unmatched,,,485789.47367,,2872.2302630738745,benchmark,66.796052629625,2711.9197367627744,66.796052629625,26.71842105184999,0.0,797841.7397427429,0.1158213713946219,country,139489.82422696214,9.241806180191574,0.0708069130624808,7.334396533702772,1.8309350260288615,0.0056677073974609,16.702717805150293,2.75450425722381,,21.03562325522564,0.1504154972839355,,,Integrated,0.1261264942922374,158.13953488372093,139489.82422696214,True,True,True,0.7,1.15,Low: high-biomass countries (fossil share); high: SEC + fossil-share upside,97642.87695887349,160413.29786100646
44375524,Metsä Board Linerboard and Paper Division Kaskinen Mill,Mechanical wood pulp; Semi-chemical wood pulp,FIN,manufacturing,pulp-and-paper,62.3822834,21.2277852,2024,t of pulp & paper,636999.99997,0.7626208378224154,282243.68419,485789.47367,climate_trace,2024.0,1.0,5100.789473534999,4335.671052504749,1204353.070140208,production_sec,,True,429.0,"Oy Metsä-Botnia Ab, Kaskisten tehdas","Oy Metsä-Botnia Ab, Kaskisten tehdas",medium,3.5487477605263735,0.4155844155844156,485789.47367,,2872.2302630738745,benchmark,66.796052629625,2711.9197367627744,66.796052629625,26.71842105184999,0.0,797841.7397427429,0.1158213713946219,country,139489.82422696214,2.224110623098454,0.0628586514587402,0.1498371409301757,2.007649783834539,0.003765046875,19.03801111556219,1.2875461081237791,,28.018394610107176,1.205350465143061,,,Pulp,0.1352770091324201,158.13953488372093,139489.82422696214,True,True,True,0.7,1.15,Low: high-biomass countries (fossil share); high: SEC + fossil-share upside,97642.87695887349,160413.29786100646
44375522,Metsä Fibre Oy,"Pulp misc. (known types include chemical wood pulp, pulp from fibres other than wood)",FIN,manufacturing,pulp-and-paper,60.170885,24.806265,2024,t of pulp & paper,636999.99997,0.7626208378224154,282243.68419,485789.47367,climate_trace,2024.0,1.0,5100.789473534999,4335.671052504749,1204353.070140208,production_sec,,True,,,,unmatched,,,485789.47367,,4408.539473555249,benchmark,66.796052629625,4248.22894724415,66.796052629625,26.718421051849997,0.0,1224594.2982097913,0.1158213713946219,country,139489.82422696214,2.571511360783953,0.1386448896592084,0.2674131259851791,2.1654533451395657,0.0,10.637862396999823,10.224379766884836,,28.995154499815357,0.2843444714548148,,,Pulp,0.1402031232876712,155.3030303030303,139489.82422696214,True,True,True,0.7,1.15,Low: high-biomass countries (fossil share); high: SEC + fossil-share upside,97642.87695887349,160413.29786100646
44375526,"Metsä Fibre Oy, Joutseno Mill",Chemical wood pulp; Pulp from fibres other than wood,FIN,manufacturing,pulp-and-paper,61.1279785,28.4477818,2024,t of pulp & paper,682174.06877,0.7626208378281274,302259.53292,520240.15987,climate_trace,2024.0,1.0,5462.521678634999,4643.143426839749,1289762.0630110414,production_sec,,False,428.0,"Metsä Fibre Oy, Joutsenon tehdas","Metsä Fibre Oy, Joutsenon tehdas",high,0.6294491563546306,0.8260869565217391,520240.15987,,4721.179450820249,benchmark,71.53302198212499,4549.5001980631505,71.53302198212499,28.61320879285,0.0,1311438.736338958,0.1158213713946219,country,149382.01091069556,6.611240913491163,0.0646232648100011,4.987716403264903,1.5532335380187987,0.0056677073974609,15.939187698415717,2.6345702203203984,,26.12181552677142,0.1517241393127441,,,Integrated,0.1261233995433789,155.30303030303028,149382.01091069556,True,True,True,0.7,1.15,Low: high-biomass countries (fossil share); high: SEC + fossil-share upside,104567.40763748689,171789.3125472999
44375529,"Metsä Fibre Oy, Rauma Mill",Chemical wood pulp; Pulp from fibres other than wood,FIN,manufacturing,pulp-and-paper,61.1108083,21.4601152,2024,t of pulp & paper,642627.7459300001,0.762620837777184,284737.24110999994,490081.30998,climate_trace,2024.0,1.0,5145.8537547900005,4373.975691571501,1214993.24765875,production_sec,,True,3134.0,Rauman tehtaat,UPM-Kymmene Oyj,low,3.0972752322546113,0.3333333333333333,490081.30998,,4447.4878880685,benchmark,67.38618012225001,4285.761055775101,67.38618012225001,26.954472048900005,0.0,1235413.30224125,0.1158213713946219,country,140722.1841790419,4.5170355715911255,0.4929730077209472,1.1441898506174124,2.878998856197102,0.000873857055664,17.139707735257016,7.061241571184226,,29.357751613425982,0.3810714000566071,,,Paper/Board,0.1422448915525114,155.30303030303023,140722.1841790419,True,True,True,0.7,1.15,Low: high-biomass countries (fossil share); high: SEC + fossil-share upside,98505.52892532933,161830.5118058982
44375521,"Metsä Fibre Oy, Äänekoski Mill",Pulp misc.,FIN,manufacturing,pulp-and-paper,62.5907343,25.7521142,2024,t of pulp & paper,1285255.4915999998,0.7626208379859222,569474.48226,980162.6200300002,climate_trace,2024.0,1.0,10291.707510315004,8747.951383767753,2429986.4954910427,production_sec,,True,,,,unmatched,,,980162.6200300002,,7035.117205265326,benchmark,134.77236025412503,6711.663540655426,134.77236025412503,53.90894410165001,0.0,1954199.223684813,0.1158213713946219,country,281444.36837818375,4.040601768452603,0.1318542480311973,2.449727750582587,1.4590197698388194,0.0,15.664048054355272,2.573508612632961,,21.994978043660293,0.2058484133623908,,,Paper/Board,0.1163022694063926,156.70498084291185,281444.36837818375,True,True,True,0.7,1.15,Low: high-biomass countries (fossil share); high: SEC + fossil-share upside,197011.05786472862,323661.0236349113
38467376,"Nordkalk Oy Ab, Ihalaisen Kaivos",Lime Production In Rotary Kilns,FIN,manufacturing,lime,61.01585,28.183238,2024,t of lime,108264.09090629483,0.5300950948558752,102352.48752570747,57390.26353845746,climate_trace,2024.0,1.0,258.2561859230586,167.8665208499881,46629.58912499669,production_sec,,False,3141.0,Lappeenrannan Kivivillatehdas,Paroc Oy Ab,low,2.7833650789339495,0.3333333333333333,57390.26353845746,,212.34397509229265,benchmark,0.0,0.0,0.0,84.93759003691706,127.40638505537557,58984.43752563684,0.8220046054599472,country,38329.73701145235,13.777975891218595,0.255584138367896,10.13190931262183,3.3904824402288702,0.0,20.73517224942052,6.2874415638913606,0.0,3.230228511768056,0.1600037333743824,,,,0.1268952853881278,1080.0,38329.73701145235,True,True,True,0.8,1.5,SEC literature 3.6–7.5 GJ/t around base 4.5; kiln η mix,30663.789609161882,57494.60551717853
38467381,"Nordkalk Oy Ab, Louhi",Lime Production In Rotary Kilns,FIN,manufacturing,lime,61.92459,29.02752,2024,t of lime,127369.51871328808,0.5300950948558752,120414.69120671466,67517.95710406762,climate_trace,2024.0,1.0,303.83080696830433,197.49002452939783,54858.34014705495,production_sec,,False,,,,unmatched,,,67517.95710406762,,249.81644128505025,benchmark,0.0,0.0,0.0,99.9265765140201,149.88986477103012,69393.45591251395,0.8220046054599472,country,45093.80824876749,7.595803161122523,0.0136029950256347,4.641242618883801,2.9084961616473017,0.0324613855657839,27.96546422842239,0.3734101689065371,,11.162110081081742,0.3884776623018153,,,,0.1225973344748858,1080.0,45093.80824876749,True,True,True,0.8,1.5,SEC literature 3.6–7.5 GJ/t around base 4.5; kiln η mix,36075.04659901399,67640.71237315124
38467380,"Nordkalk Oy Ab, Paraisten Kalkkitehdas Ja Satama",Lime Production In Rotary Kilns,FIN,manufacturing,lime,60.29547,22.29711,2024,t of lime,126661.91027599196,0.5300950948558752,119745.7207000107,67142.85734237832,climate_trace,2024.0,1.0,302.1428580407025,196.39285772645664,54553.5715906824,production_sec,,False,3210.0,Paraisten Kivivillatehdas,Paroc Oy Ab,medium,1.1183683782558032,0.5454545454545454,67142.85734237832,,248.4285721667998,benchmark,0.0,0.0,0.0,99.37142886671992,149.05714330007987,69007.93671299994,0.8220046054599472,country,44843.28709182987,9.315082670835247,0.0550403063964843,3.981758066312063,5.278284298126701,0.0,11.636813450900208,2.1433390470152616,,14.950836502558928,1.1054540682498706,,,,0.1433595125570776,1080.0,44843.28709182987,True,True,True,0.8,1.5,SEC literature 3.6–7.5 GJ/t around base 4.5; kiln η mix,35874.629673463896,67264.93063774481
38467377,"Nordkalk Oy Ab, Tytyrin Kalkkitehdas",Lime Production In Rotary Kilns,FIN,manufacturing,lime,60.260759,24.066934,2024,t of lime,177255.9135426592,0.5300950948558752,167577.1119293446,93962.49030316075,climate_trace,2024.0,1.0,422.83120636422336,274.8402841367452,76344.52337131811,production_sec,,False,,,,unmatched,,,93962.49030316075,,347.6612141216948,benchmark,0.0,0.0,0.0,139.06448564867793,208.59672847301687,96572.55947824856,0.8220046054599472,country,62755.54981286806,8.234442646599144,0.1062067116699218,3.9997205319292863,4.128515402999936,0.0,14.628042742071658,3.892282171797929,,16.031619698902688,0.3937362109299604,,,,0.134503051369863,1080.0,62755.54981286806,True,True,True,0.8,1.5,SEC literature 3.6–7.5 GJ/t around base 4.5; kiln η mix,50204.43985029445,94133.3247193021
38467379,"Nordkalk Oyj Abp, Raahen Kalkinpolttamo",Lime Production In Rotary Kilns,FIN,manufacturing,lime,64.65493,24.41319,2024,t of lime,180440.1515104914,0.5300950948558751,170587.4792095124,95650.43923076242,climate_trace,2024.0,1.0,430.4269765384309,279.7775347499801,77715.98187499447,production_sec,,False,,,,unmatched,,,95650.43923076242,,353.906625153821,benchmark,0.0,0.0,0.0,141.5626500615284,212.3439750922926,98307.39587606138,0.8220046054599472,country,63882.89501908724,4.329223328960464,0.7114259968639898,0.6113243323840571,3.0060857828545067,0.0003872168579101,16.45436546678885,3.6768394630361527,,26.06053902977436,0.4517024728598202,,,,0.1259535650684931,1080.0,63882.89501908724,True,True,True,0.8,1.5,SEC literature 3.6–7.5 GJ/t around base 4.5; kiln η mix,51106.3160152698,95824.34252863086
38469005,"O-I Manufacturing Finland Oy, Pakkauslasitehdas",Glass Manufacturing,FIN,manufacturing,glass,60.507281,26.9398,2024,USD,,,791.1765609748431,,none,,,,,,,,False,,,,unmatched,,,,,,,,,,,,,0.9383476261580496,country,,6.699105441760491,0.2838670837904986,2.796074565361471,3.619163792608522,0.0,18.074495844286375,10.270997621495384,,16.394136402381093,0.8004497880840228,,,,,,,False,True,False,0.85,2.0,Furnace η 40–50% (low); high capped Hotmaps/METHODS gap (~2.7× raw),,
1566814,Outokumpu Tornio steel plant,EAF,FIN,manufacturing,iron-and-steel,65.7714885234781,24.1769041033015,2024,t of steel,1200000.0,0.8461925582706399,137286.28065382867,1015431.0699247678,climate_trace,2024.0,1.0,2538.5776748119197,1777.0043723683436,493612.3256578733,production_sec,,False,437.0,"Outokumpu Chrome Oy, Outokumpu Stainless Oy, Tornion tehtaat","Outokumpu Chrome Oy, Outokumpu Stainless Oy, Tornion tehtaat",medium,1.4143489053883658,0.5135135135135135,1015431.0699247678,944815.73,3179.3146799344486,benchmark,0.0,9.951224485262724,0.0,536.3506911342624,2633.012764314923,883142.9666484579,1.0,country,493612.3256578733,3.334685897856588,0.5188564525793936,0.4188291118743298,2.3970003334028647,0.0,11.21921791794145,1.8489871692751416,0.005566931274414,48.28828606349214,2.01887108226809,,0.0040826301269531,,0.129879352739726,1203.6154583200257,493612.3256578733,True,True,True,0.9,1.55,Low: lean final-consumption scope; high: SEC ~7.5 GJ/t to close Eurostat gap,444251.09309208597,765099.1047697036
1566815,Ovako Imatra steel plant,EAF,FIN,manufacturing,iron-and-steel,61.1486118429611,28.7991638915772,2024,t of steel,575000.0000000001,0.8461925582706397,52353.93358020449,486560.72100561793,climate_trace,2024.0,1.0,1216.401802514045,851.4812617598313,236522.57271106425,production_sec,,False,3183.0,Imatran terästehdas,Ovako Imatra Oy Ab,high,0.6554407918540527,0.8,486560.72100561793,73301.01,1523.42161746859,benchmark,0.0,4.768295065855056,0.0,257.00137283516744,1261.6519495675675,423172.6715190528,1.0,country,236522.57271106425,10.974875212083884,0.0527431796875,7.194089692197793,3.7280423401985896,0.0,22.92185344150196,3.395625675646135,,4.061812510061705,0.0126362688293457,,,,0.123730551369863,1203.6154583200257,236522.57271106425,True,True,True,0.9,1.55,Low: lean final-consumption scope; high: SEC ~7.5 GJ/t to close Eurostat gap,212870.31543995783,366609.9877021496
44375537,Pankakoski Pulp and Cartonboard Mill,Pulp misc.,FIN,manufacturing,pulp-and-paper,63.192955,30.82435,2024,t of pulp & paper,636999.99997,0.7626208378224154,282243.68419,485789.47367,climate_trace,2024.0,1.0,5100.789473534999,4335.671052504749,1204353.070140208,production_sec,,True,,,,unmatched,,,485789.47367,,3486.753947266425,benchmark,66.79605262962501,3326.4434209553247,66.79605262962501,26.718421051849997,0.0,968542.7631295624,0.1158213713946219,country,139489.82422696214,6.113974150494265,0.0016309210205078,0.0048910728149414,6.107452156658816,0.0,40.25391799807775,0.0309335698288861,,3.0170610099402344,0.4734048432323979,,0.0040725259399414,Paper/Board,0.1082655627853881,156.70498084291185,139489.82422696214,True,True,True,0.7,1.15,Low: high-biomass countries (fossil share); high: SEC + fossil-share upside,97642.87695887349,160413.29786100646
32438428,Paraisten Cement Plant,integrated dry,FIN,manufacturing,cement,60.2852835024948,22.2887165863466,2024,t of cement,999999.99997,0.6459810633993793,507515.0224500001,645981.06338,climate_trace,2024.0,1.0,1808.7469774639997,1085.2481864783997,301457.82957733324,production_sec,,False,440.0,"Finnsementti Oy, Parainen / Sementtitehdas","Finnsementti Oy, Parainen / Sementtitehdas",high,0.0722673754597706,0.5,645981.06338,675000.0,1740.9189658091,benchmark,0.0,0.0,174.09189658090995,1044.5513794854598,522.2756897427299,483588.60161363886,0.8220046054599472,country,247799.72426452785,9.40142890870074,0.0559376649169921,3.9667516104348577,5.378739633348889,0.0,12.914129319801123,2.1356430338098864,,13.276785491239783,0.9906631249345368,,,,0.1433284143835616,875.0000000000002,247799.72426452785,True,True,True,0.85,1.6,Kiln η 50–60% (low); high ≈ Hotmaps/METHODS SEC gap (~+60%),210629.76562484866,396479.5588232446
44375538,Pietarsaari Pulp Mill,Pulp misc.,FIN,manufacturing,pulp-and-paper,63.701563,22.706674,2024,t of pulp & paper,790926.4565399999,0.7626208378319626,350445.8352,24439.8,hotmaps,2014.0,2.0,256.6179,218.125215,60590.3375,production_sec,,False,426.0,"UPM KYMMENE OYJ, UPM, Pietarsaari","UPM KYMMENE OYJ, UPM, Pietarsaari",medium,1.386145720455618,0.4680851063829787,603176.9969500001,24439.8,175.41666450000002,benchmark,3.3604725000000006,167.35153050000002,3.3604725000000006,1.344189,0.0,48726.85125000001,0.1158213713946219,country,7017.655982512986,7.950067347715133,0.1633811675109863,1.6211931839631926,6.162289380030017,0.0032036162109375,17.14353729464324,5.177558781627819,,21.62254820986147,1.0392378522490855,,,Integrated,0.1285166267123287,156.70498084291185,7017.655982512986,True,True,True,0.7,1.15,Low: high-biomass countries (fossil share); high: SEC + fossil-share upside,4912.35918775909,8070.304379889933
38469007,Pilkington Lahden Lasitehdas Oy,Glass Manufacturing,FIN,manufacturing,glass,60.962286,25.591362,2024,USD,,,791.1765609748431,,none,,,,,,,,False,,,,unmatched,,,,,,,,,,,,,0.9383476261580496,country,,9.469182274838197,0.4755587963571586,6.749774294743197,2.243849183737841,0.0,21.49693748717699,9.904648887617766,,3.5520073655229187,0.083341474029541,,,,,,,False,True,False,0.85,2.0,Furnace η 40–50% (low); high capped Hotmaps/METHODS gap (~2.7× raw),,
1566813,SSAB Raahe steel plant,BF/BOF,FIN,manufacturing,iron-and-steel,64.6488541747634,24.422209243521,2024,t of steel,2599999.9999999995,0.7475100577076742,3692699.685075909,1943526.1500399525,climate_trace,2024.0,1.0,9328.925520191771,6530.2478641342395,1813957.7400372887,production_sec,,False,438.0,"SSAB Europe Oy (ent. RUUKKI METALS OY), Raahen terästehdas","SSAB Europe Oy (ent. RUUKKI METALS OY), Raahen terästehdas",high,0.8334010620298421,0.4375,1943526.1500399525,5110383.25,9404.723040043333,benchmark,0.0,0.0,1044.8396582614785,5015.4635827931015,3344.4197989887502,2612423.066678703,1.0,country,1813957.7400372887,4.514971114642813,0.7028892520802219,0.7161888133310356,3.0955058323736444,0.0003872168579101,19.267429727607635,3.476276778765271,,26.143999976296204,0.3751224920685413,,,,0.1259801826484018,901.1469311841288,1813957.7400372887,True,True,True,0.9,1.55,Low: lean final-consumption scope; high: SEC ~7.5 GJ/t to close Eurostat gap,1632561.96603356,2811634.497057798
38469014,"Saint-Gobain Finland Oy, Isover Forssan Lasivillatehdas",Glass Manufacturing,FIN,manufacturing,glass,60.80731,23.59987,2024,USD,,,791.1765609748431,,none,,,,,,,,False,2968.0,Forssan lasivillatehdas,Saint-Gobain Rakennustuotteet Oy,high,0.1339006719987999,0.6216216216216216,,,,,,,,,,,0.9383476261580496,country,,18.10404539087692,0.3335053101703718,12.561571877473243,5.208968203233306,0.0,23.380446936043786,5.4272675816235125,,0.870018335856838,0.4689456703776042,,,,,,,False,True,False,0.85,2.0,Furnace η 40–50% (low); high capped Hotmaps/METHODS gap (~2.7× raw),,
38469013,"Saint-Gobain Finland Oy, Isover, Hyvinkään Lasivillatehdas",Glass Manufacturing,FIN,manufacturing,glass,60.65682,24.8555,2024,USD,,,791.1765609748431,,none,,,,,,,,False,,,,unmatched,,,,,,,,,,,,,0.9383476261580496,country,,12.878176210499724,0.204607731399955,9.928041783367322,2.7455266957324467,0.0,24.546253351360253,7.34388568285044,,0.0750694072312299,0.0059995807602826,,,,,,,False,True,False,0.85,2.0,Furnace η 40–50% (low); high capped Hotmaps/METHODS gap (~2.7× raw),,
38467378,"Sma Mineral Oy, Röyttän Kalkkitehdas",Lime Production In Rotary Kilns,FIN,manufacturing,lime,65.75984,24.1556,2024,t of lime,166641.78698321854,0.5300950948558752,157542.55432878502,88335.99387782179,climate_trace,2024.0,1.0,397.5119724501981,258.38278209262876,71772.99502573021,production_sec,,False,,,,unmatched,,,88335.99387782179,,326.84317734794064,benchmark,0.0,0.0,0.0,130.73727093917626,196.1059064087644,90789.77148553908,0.8220046054599472,country,58997.732458804116,1.7351319708733053,0.4311809299316406,0.1189997650730507,1.184951275868614,0.0,8.812811104829793,1.606853330078125,0.005566931274414,56.215626547179056,1.5397139992588418,,0.0040826301269531,,0.1298418938356164,1080.0,58997.732458804116,True,True,True,0.8,1.5,SEC literature 3.6–7.5 GJ/t around base 4.5; kiln η mix,47198.1859670433,88496.59868820617
