source_id,source_name,source_type,iso3_country,country_corrected,classification,nace_used,lat,lon,keep_in_analysis,in_heat_workbook,status_flag,annual_output_t,annual_capacity_t,capacity_factor,annual_emissions_co2e_t,sec_mwh_per_t,fossil_share,fossil_share_source,replace_frac,heat_demand_mwh_th,replaceable_heat_mwh_th,available_land_km2,bare_sparse_km2,cropland_km2,tree_cover_km2,built_up_km2,solar_year,annual_yield_kwh_per_kwp,solar_capacity_factor,pvgis_raddatabase,tilt_deg,azimuth_deg,system_loss_pct,has_replaceable_heat,has_land_data,has_solar_data,sector,subsector,gas,activity_units,capacity_units,emissions_factor,emissions_factor_units,temporal_granularity,year,months_reported,shrubland_km2,grassland_km2,snow_ice_km2,water_km2,wetland_km2,mangroves_km2,moss_lichen_km2
44375650,VIPAP VIDEM KRŠKO d.d. Pulp Mill,Mechanical and semi-chemical wood pulp,SVN,Slovenia,Integrated,C17,45.9561765,15.4921437,True,True,NEEDS_VERIFICATION,46508.080301,50000.000004,0.930161605873765,27021.194658,5.0,0.606741678535318,country,1.0,232540.40150500002,141091.9535364205,9.940465343828038,0.2084265894445083,9.73203875438353,6.533614928468709,3.0903737035579915,2023,1418.4677499999998,0.1619255422374429,PVGIS-ERA5,45.9561765,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000140383,t of CO2e_100yr per t of pulp & paper,month,2024,12,,6.955198004541495,,1.1843947655340457,,,
44375652,Domsjö Fabriker AB,Chemical wood pulp,SWE,Sweden,Pulp,C1711,63.2900474,18.7166166,True,True,,324263.3103,369999.99996,0.876387325273726,188396.98325,3.3,0.0202826665161723,country,1.0,1070068.92399,21703.851134608496,3.5516403981798357,0.1675523651322907,3.384088033047545,15.815876685052125,5.783016549125643,2023,1207.28926,0.1378184086757991,PVGIS-ERA5,63.2900474,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999803749,t of CO2e_100yr per t of pulp & paper,month,2024,12,,3.594743450678926,,7.209248942222206,0.2770334527449065,,
44375651,Nordic Paper,Pulp misc.,SWE,Sweden,Paper/Board,C17xP,59.2957139419109,14.1316787525493,True,True,NEEDS_VERIFICATION,201569.08475,230000.00004,0.876387324796416,117111.638249,1.3,0.0325756606138417,country,1.0,262039.81017500002,8536.119923576303,5.872817743030504,0.1958101928736069,5.6770075501568975,37.369386874009386,4.6246182956398165,2023,1223.28074,0.1396439200913242,PVGIS-ERA5,59.2957139419109,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000074387,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.0004614575195312,7.245555880524039,,3.5666201312600507,0.2854439543679629,,
44375660,SCA Massa Östrands massafabrik SCA Graphic Sundsvall AB Pulp Mill,Pulp misc.,SWE,Sweden,Pulp,C1711,62.4854563,17.3248651,True,True,,788748.59256,900000.00001,0.876387325033273,458262.93229,3.3,0.0202826665161723,country,1.0,2602870.355448,52793.15140438265,2.5214103857974783,0.2060608021228266,2.3153495836746516,14.65530725385312,4.226184500664325,2023,1210.7909600000005,0.1382181461187215,PVGIS-ERA5,62.4854563,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000042211,t of CO2e_100yr per t of pulp & paper,month,2024,12,,3.04288123238681,,16.562359060547358,0.0618520313863118,,
44375659,SCA Ortviken Pulp Mill,Pulp misc.,SWE,Sweden,Pulp,C1711,62.390811,17.306927,True,True,,262916.19750999997,300000.00001,0.876387324918306,152754.31075,3.3,0.0202826665161723,country,1.0,867623.451783,17597.717134124887,1.465337290653483,0.3591221108033423,1.1062151798501407,15.449201926490936,7.862126414524216,2023,1201.9453,0.1372083675799086,PVGIS-ERA5,62.390811,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000042211,t of CO2e_100yr per t of pulp & paper,month,2024,12,,2.2462757113332703,,8.304086866132907,0.0482509855126474,,
44375653,Stora Enso Consumer Board Fors Mill,Pulp misc.,SWE,Sweden,Integrated,C17,60.128161,18.643501,True,True,,162131.65511999998,185000.00004,0.876387324674983,94198.491636,5.0,0.027373276736262,country,1.0,810658.2756,22190.37331653975,0.0556372710434857,0.0386702951965332,0.0169669758469525,17.92629726444258,0.1313488153381347,2023,1176.3332300000002,0.1342846152968036,PVGIS-ERA5,60.128161,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000160932,t of CO2e_100yr per t of pulp & paper,month,2024,12,,2.8146635483695235,,27.812573200803392,0.3400302884131338,,
44375658,Stora Enso Packaging Boards Skoghall Mill - Udden,Pulp misc. (known types include mechanical and semi-chemical wood pulp),SWE,Sweden,Integrated,C17,59.3234598,13.4595214,True,True,,569651.76132,649999.99999,0.876387325111506,330967.67328,5.0,0.027373276736262,country,1.0,2848258.8066000002,77966.17652955715,1.73111185912691,0.2102521445863013,1.5208597145406086,13.400337975753011,3.7687564960996145,2023,1239.74098,0.1415229429223744,PVGIS-ERA5,59.3234598,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999898443,t of CO2e_100yr per t of pulp & paper,month,2024,12,,5.974332799859139,,27.54937092755404,0.6074063384592094,,
44375657,Sylvamo Nymölla Mill - Sylvamo Pulp Mill,Pulp misc.,SWE,Sweden,Integrated,C17,56.043586,14.4629943,True,True,,297971.69052,340000.00002,0.87638732495316,173121.55219,5.0,0.027373276736262,country,1.0,1489858.4526,40782.30772087888,12.013095365444046,0.0488676872863769,11.96422767815767,11.437512063234578,3.861468364551618,2023,1290.06531,0.1472677294520548,PVGIS-ERA5,56.043586,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000072905,t of CO2e_100yr per t of pulp & paper,month,2024,12,,13.109113015503526,,9.143136214985214,0.0438648073195513,,
44375654,Södra Cell AB - Södra Cell Mönsterås,Mechanical and semi-chemical wood pulp,SWE,Sweden,Pulp,C1711,57.0932528661614,16.5531215056192,True,True,DUPLICATE,657290.49379,749999.99999,0.876387325125247,381885.77688,3.3,0.0202826665161723,country,1.0,2169058.6295069996,43994.2928363162,0.7953837258911133,0.1328778652954101,0.6625058605957032,18.92093144557364,0.9929429617331113,2023,1296.7380300000002,0.148029455479452,PVGIS-ERA5,57.0932528661614,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999952399,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.0,6.615868692508353,,19.812739347456144,0.927101625691253,,
44375655,Södra Cell AB - Södra Cell Mörrum,Pulp misc. (known types include chemical wood pulp),SWE,Sweden,Pulp,C1711,56.1938314,14.748156,True,True,,411902.04277,469999.99999,0.876387325040987,239315.08685,3.3,0.0202826665161723,country,1.0,1359276.7411409998,27569.756843752362,7.521224111256918,0.1102115127270268,7.411012598529891,27.06453948061676,2.4724240790705667,2023,1299.3519499999998,0.1483278481735159,PVGIS-ERA5,56.1938314,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999909997,t of CO2e_100yr per t of pulp & paper,month,2024,12,,11.89182794305013,,0.1260656993713378,0.0361786920166015,,
44375661,Södra Cell AB - Södra Cell Värö,Chemical wood pulp,SWE,Sweden,Pulp,C1711,57.2502804,12.1823234,True,True,,666054.36709,760000.00001,0.876387325136023,386977.58729000005,3.3,0.0202826665161723,country,1.0,2197979.411397,44580.88341077803,13.988095733331058,0.1885300450823615,13.799565688248697,15.618952254093667,2.7286522879484285,2023,1265.46711,0.1444597157534246,PVGIS-ERA5,57.2502804,0,0.0,True,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58099999999415,t of CO2e_100yr per t of pulp & paper,month,2024,12,,18.922832730810317,,9.180364271508912,0.2992812948057886,,
44375663,Södra Cell Virkesvägen 1,Mechanical and semi-chemical wood pulp,SWE,Sweden,Pulp,C1711,57.2850024822815,12.4442615189103,False,True,DUPLICATE,666054.36709,760000.00001,0.876387325136023,386977.58729000005,3.3,0.0202826665161723,country,1.0,0.0,,4.20410755523861,0.0351150277404785,4.168992527498132,16.967846307171985,0.2527901457372328,2023,1223.56547,0.1396764235159817,PVGIS-ERA5,57.2850024822815,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58099999999415,t of CO2e_100yr per t of pulp & paper,month,2024,12,0.0004875473937988,8.670046986627677,,4.082687657917698,0.2642447631225585,,
44375662,Södra Cell Värö,Pulp misc.,SWE,Sweden,Pulp,C1711,57.2600040100003,12.1769718719116,False,True,DUPLICATE,613471.12752,700000.00002,0.876387324960628,356426.72514,3.3,0.0202826665161723,country,1.0,0.0,,13.975489024966253,0.2010635782488655,13.774425446717387,15.847649798844037,2.6971032107076005,2023,1265.77084,0.1444943881278539,PVGIS-ERA5,57.2600040100003,0,0.0,False,True,True,manufacturing,pulp-and-paper,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000079483,t of CO2e_100yr per t of pulp & paper,month,2024,12,,17.716499085434975,,9.586725554768517,0.247672483234959,,
