source_id,source_name,iso3_country,subsector,replaceable_heat_mwh_th,available_land_km2,solar_capacity_factor,green_lcoh_eur_mwh,gas_benchmark_eur_mwh,lcoh_ratio_vs_gas,below_gas,hp_heat_share,ihb_heat_share,pv_required_mwdc,land_required_km2,local_fit_fraction,land_matched_heat_mwh,green_and_local_heat_mwh,low_temp_hp_solar,steam_hp_solar,ihb_solar
38479878,Karelas Yarntrade Sa,GRC,textiles-leather-apparel,14074.421453267494,4.77052689947031,0.2097869885844749,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.0158992753259035,0.08031798550651807,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
32438477,Magoula Cement Plant,GRC,cement,612087.4841480037,7.979398064033058,0.2080094520547945,68.0,63.362352941176475,1.0731924690853725,False,0.0,1.0,353.59223385124295,7.071844677024859,1.0,612087.4841480037,0.0,48.51851851851852,63.77777777777777,68.0
38471252,Mai-Tex Industrial And Commercial S.A,GRC,textiles-leather-apparel,14074.421453267494,1.9211611310862824,0.1905080079908676,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.422299221508748,0.08844598443017496,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
38470373,Maitex,GRC,textiles-leather-apparel,14074.421453267494,44.47098491061172,0.1908960662100456,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.413309462868659,0.08826618925737317,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
45257150,Nea Karvali Fertilizers,GRC,chemicals,166499.99999999997,8.570329051605585,0.195615803652968,68.0,63.362352941176475,1.0731924690853725,False,0.0,1.0,102.27808506121022,2.045561701224204,1.0,166499.99999999997,0.0,48.51851851851852,63.77777777777777,68.0
38471340,Papadakis Nikolaos E.E.,GRC,textiles-leather-apparel,14074.421453267494,13.546303873447313,0.190670350456621,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.418533943067712,0.08837067886135425,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
38480557,Pepsico -Ivi S.A,GRC,food-beverage-tobacco,219917.74890639295,29.178485433571964,0.2033944783105023,57.0668948109315,63.362352941176475,0.900643555076159,True,0.8354521625163827,0.16454783748361726,70.00547399661848,1.4001094799323694,1.0,219917.74890639295,219917.74890639295,48.51851851851852,63.77777777777777,68.0
38476756,Pervenis Alexandros,GRC,textiles-leather-apparel,14074.421453267494,3.1891680400249394,0.1903980296803653,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.424853643934934,0.0884970728786987,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
1896843,Pio Cement Plant,GRC,cement,428647.7957380104,1.0759921325449024,0.2011685799086758,67.99999999999999,63.362352941176475,1.0731924690853722,False,0.0,1.0,256.0428974594827,5.120857949189653,0.21011950404036733,90067.26224846742,0.0,48.51851851851852,63.77777777777777,68.0
38471489,Polystamp Em P.C.,GRC,textiles-leather-apparel,14074.421453267494,15.961250272809195,0.1906863961187214,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.41816213729618,0.08836324274592361,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
38477811,Pulse Of Fashion S.A. Knitwear Industry,GRC,textiles-leather-apparel,14074.421453267494,13.018272258808928,0.1896290502283105,55.80740740740741,63.362352941176475,0.8807660198354246,True,0.9,0.10000000000000002,4.4427972107378,0.08885594421475601,1.0,14074.421453267494,14074.421453267494,48.51851851851852,63.77777777777777,68.0
