source_id,source_name,iso3_country,lat,lon,classification,replaceable_heat_mwh_th,available_land_km2,solar_capacity_factor,storage_type,project_start,steam_temp_c,status,load_target_mw,feasible_load_mw,max_solar_land_mw,exceeds_land_limit,site,load_MW,storage_technology,S_opt_MW,Heat_TES_power_MW,Heat_TES_charge_power_MW,Heat_TES_discharge_power_MW,Heat_TES_energy_MWh,TES_temp_max_C,TES_temp_min_C,TES_usable_energy_fraction_linear,TES_charge_discharge_ratio_min,TES_round_trip_efficiency,TES_electric_to_heat_efficiency,TES_max_storage_hours,TES_cost_model,TES_project_start_year,TES_process_temperature_c,TES_capex_kwh_input,TES_opex_frac_input,TES_lifetime_years_input,TES_discount_rate_input,TES_energy_capex_input_$/MWh,TES_power_capex_input_$/MW,TES_fixed_om_input_$/MWyr,TES_capex_input_includes_crf,Battery_capacity_MW,Battery_energy_MWh,LCOE_total_$perMWh,LCOE_solar_$perMWh,LCOE_batt_$perMWh,LCOE_TES_$perMWh,LCOE_unserved_$perMWh,Reliability_%,Unserved_MWh,Unserved_hours
44375529,Metsä Fibre Oy - Rauma Mill,FIN,61.1108083,21.4601152,Paper/Board,153415.0532761392,1.6371628583383595,0.1422448915525114,heat,2025,180.0,completed,17.51313393563233,17.51313393563233,163.7,True,44375529.0,17.51313393563233,heat_TES,666.7850123323198,91.640303953054,399.29662771420766,91.640303953054,1099.683647436648,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,91.640303953054,1099.683647436648,310.887903346309,235.0426110952668,75.84529225104217,75.84529225104217,0.0,89.99999999999991,15341.505327614052,932.0
44375534,Aanekoski Bioproduct Pulp Mill,FIN,62.596,25.741,Tissue,996560.584078572,2.8187884162908814,0.1160496769406392,heat,2025,180.0,completed,113.76262375326164,113.76262375326164,281.9,True,44375534.0,113.76262375326164,heat_TES,9973.36400917676,1272.413612317399,5089.654449269596,1272.413612317399,15268.963347808787,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,1272.413612317399,15268.963347808787,703.3304089639574,541.211122383017,162.11928658094038,162.11928658094038,0.0,90.00000000000013,99656.0584078559,930.0
44375535,Enocell Pulp Mill,FIN,62.919186,30.230598,Integrated,1655148.301584591,0.3200769853119495,0.1121521746575342,heat,2025,180.0,completed,188.94387004390308,188.94387004390308,32.0,True,44375535.0,188.94387004390308,heat_TES,14725.28739885128,1933.7728029682803,8579.848720172517,1933.7728029682803,23205.273635619364,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,1933.7728029682803,23205.273635619364,629.4693919290679,481.1224430012125,148.34694892785546,148.34694892785546,0.0,90.00000000000011,165514.83015845713,925.0
44375536,Kaskinen Pulp Mill,FIN,62.22108,21.144193,Paper/Board,149484.08760212685,0.0,0.1376693641552511,heat,2025,180.0,completed,17.064393561886625,17.064393561886625,0.0,False,44375536.0,17.064393561886625,heat_TES,873.2498418470709,144.86716719364634,579.4686687745854,144.86716719364634,1738.406006323756,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,144.86716719364634,1738.406006323756,438.96747554802994,315.91649291888535,123.05098262914451,123.05098262914451,0.0,89.99999999999993,14948.4087602128,929.0
44375539,Rauma Pulp Mill,FIN,61.111671,21.466299,Paper/Board,261844.822272758,1.823024505863803,0.1422478310502282,heat,2025,180.0,completed,29.890961446661873,29.890961446661873,182.3,True,44375539.0,29.890961446661873,heat_TES,1137.926878558187,156.4077037801676,681.5449933843481,156.4077037801676,1876.8924453620111,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,156.4077037801676,1876.8924453620111,310.86143575201197,235.0169112402986,75.84452451171337,75.84452451171337,0.0,89.99999999999983,26184.48222727623,932.0
44375543,Facture Biganos Pulp and Paper Mill,FRA,44.629661,-0.975188,Paper/Board,84393.64868489759,0.0,0.1695067317351598,heat,2025,180.0,completed,9.633978160376437,9.633978160376437,0.0,False,44375543.0,9.633978160376437,heat_TES,85.03147528071203,16.849515727372104,67.39806290948842,16.849515727372104,202.19418872846524,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,16.849515727372104,202.19418872846524,67.88857833855194,42.53800750560686,25.35057083294507,25.35057083294507,0.0,90.00000000000017,8439.364868489618,966.0
44375544,Golbey Pulp and Paper Mill,FRA,48.210464,6.425649,Integrated,20360.669041437948,5.4099617131266315,0.1537957739726027,heat,2025,180.0,completed,2.324277287835382,2.324277287835382,541.0,False,44375544.0,2.324277287835382,heat_TES,36.53838017021733,5.242145058822422,26.00682154702427,5.242145058822422,62.90574070586907,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,5.242145058822422,62.90574070586907,108.45518398635828,75.76426922962492,32.69091475673339,32.69091475673339,0.0,89.99999999999999,2036.066904143797,972.0
44375545,Mimizan Pulp and Paper Mill - Paper Bags,FRA,44.207946,-1.249265,Integrated,179110.7857644,1.482998833595186,0.1757993630136986,heat,2025,180.0,completed,20.44643673109589,20.44643673109589,148.3,True,44375545.0,20.44643673109589,heat_TES,172.7606678608749,33.063963657104004,132.98596226699405,33.063963657104004,396.767563885248,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,33.063963657104004,396.767563885248,64.16134080700087,40.7221152059785,23.43922560102237,23.43922560102237,0.0,90.00000000000003,17911.078576439966,986.0
44375546,Saillat-sur-Vienne Pulp and Paper Mill,FRA,45.876393,0.817428,Pulp,87819.48540408956,8.143406704103716,0.1596170913242009,heat,2025,175.0,completed,10.025055411425749,10.025055411425749,814.3,False,44375546.0,10.025055411425749,heat_TES,115.2116416660867,18.8707564777601,84.82660820255461,18.8707564777601,226.4490777331212,1500.0,175.0,0.8833333333333333,4.0,0.97,0.98,12.0,battery_params,2025.0,175.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,18.8707564777601,226.4490777331212,82.67164488594089,55.38761568805577,27.28402919788513,27.28402919788513,0.0,90.00000000000007,8781.948540408895,974.0
44375548,Tarascon Pulp Mill,FRA,43.780612,4.652488,Paper/Board,61156.2114611422,21.85704295057946,0.2095127716894977,heat,2025,180.0,completed,6.98130267821258,6.98130267821258,2185.7,False,44375548.0,6.98130267821258,heat_TES,38.42792900638969,10.391293602708815,41.56517441083527,10.391293602708815,124.6955232325058,1500.0,180.0,0.88,4.0,0.97,0.98,12.0,battery_params,2025.0,180.0,100.0,0.02,25.0,0.07,100000.0,0.0,0.0,False,10.391293602708815,124.6955232325058,48.10297508917618,26.528555266397735,21.57441982277844,21.57441982277844,0.0,90.00000000000009,6115.621146114164,1111.0
