source_id,source_name,source_type,iso3_country,sector,subsector,lat,lon,capacity_units,capacity,capacity_factor,annual_emissions_co2e_t,year,annual_capacity_t,annual_output_t,distance_km,SiteID,CompanyName,SiteName,City,Country,Subsector,Emissions_ETS_2014,production_2014_t,Fuel_Demand,Excess_Heat_Total,hm_lat,hm_lon,name_similarity,match_confidence,output_ratio_2024_2014
38481142,"Silver Spring Mineral Water Co. Ltd, Folkestone Mineral Water",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.093829,1.169019,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38480951,Skellingthorpe Abattoir,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.2431,-0.592723,USD,,,19859.930431775043,2024,,,,,,,,,,,,,,,,,unmatched,
38474749,Slick Stitch Embroidery Company,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,52.59083039999999,-2.103549,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38480964,Slough Chocolate Factory ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.5249,-0.630604,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38472390,Soapworks  Ltd,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,55.8637542,-4.1527642,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38481162,"Soft Drink Factory, Glasgow",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,55.865504,-4.346268,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38481088,South Quay Coated Factory ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.5764,-0.06042,USD,,,19859.930431775043,2024,,,,,,,,,,,,,,,,,unmatched,
38481168,"South Shian Fish Processing Factory, Connel",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,56.521597,-5.401587,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38481097,Southall Ready Meals Factory,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.507223,-0.356043,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38475445,Sports & Leisure Brands Ltd.,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,53.1689313,-0.6309502,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38481109,St Merryn Foods ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,50.47253,-4.701083,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38480881,Staplemead Creamery,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.255432,-2.306185,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38469318,Stolzle Flaconnage Limited,Glass Manufacturing,GBR,manufacturing,glass,53.706618,-1.242119,USD,,,82402.69330619431,2024,,,0.2924963283847073,3615.0,Stolzle Flaconnage Limited,Stolzle Flaconnage Limited,Knottingley,United Kingdom,Glass,30898.0,,,0.0,53.70901,-1.243968,1.0,high,
38469293,"Superglass Insulations Ltd, Stirling",Glass Manufacturing,GBR,manufacturing,glass,56.111087,-3.925027,USD,,,88336.86663757323,2024,,,0.0,939.0,Superglass Installation Ltd,"Superglass, Stirling",Stirling,United Kingdom,Glass,18772.0,,,0.0,56.111087,-3.925027,0.76,high,
38475512,Tape Range Distributors Ltd,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,53.464846,-2.092804,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
45257189,Tata Chemicals Europe - Lostock Soda Ash Plant,soda_ash,GBR,manufacturing,chemicals,53.265802,-2.47707,t of chemical,181439.99999999997,0.6866170105244657,52946.41091556258,2024,181439.99999999997,124579.79038955904,0.18999165457117306,3495.0,Tata Chemicals Europe Ltd,Lostock Soda Ash Manufacture,Northwich,United Kingdom,Chemical industry,137743.0,,,0.0,53.265727,-2.474216,0.711864406779661,high,
1566825,Tata Steel Port Talbot steel plant,BF/BOF,GBR,manufacturing,iron-and-steel,51.5698742886825,-3.77611891429508,t of steel,5006886.743019686,0.6151972843287409,5852423.941769842,2024,5006886.743019686,3080223.127247285,1.1721356904892863,1262.0,Corus Group Limited,Port Talbot Steel Works,Port Talbot,United Kingdom,Iron and steel,,2327161.31,5018.84,1332.28,51.5679,-3.75946,0.6666666666666666,medium,1.323596741666045
38481169,"Tate & Lyle Uk Limited, The Refinery, Greenwich",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.49342,0.005752,USD,,,131278.70542416582,2024,,,,,,,,,,,,,,,,,unmatched,
38481048,"Tate And Lyle Plc, Tate & Lyle",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.501517,0.047172,USD,,,111278.70544418272,2024,,,,,,,,,,,,,,,,,unmatched,
38480992,Teifi Park Abbattoir,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.0784,-4.15118,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38471983,Tejay Sportswear Ltd,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,52.5695219,-1.2152926,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38480900,The Creamery,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.034192,-4.457429,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38480925,"The Creamery, Commerce Rd, Stranraer, Wigtown",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.897753,-5.020283,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38478400,"The Factory, Fashion Enter Ltd (Wales)",Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,52.51295769999999,-3.3108395,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38481020,The First Milk Cheese Co Ltd,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.7584,-3.33172,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38480956,The Refinery,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.7903,-1.74088,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38476539,Totalprint Ltd.,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,52.6775318,-0.0256994,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38480895,Trafford Park Wheat Milling Plant,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.476842,-2.328887,USD,,,146278.70540915316,2024,,,,,,,,,,,,,,,,,unmatched,
38481010,"Tranfield Foods Ltd, Meat Products Factory, Hull",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.7311,-0.375012,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38481138,"Tranfield Of Cumbria Ltd, Shap Food Factory",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.522566,-2.674042,USD,,,19859.930431775043,2024,,,,,,,,,,,,,,,,,unmatched,
38475583,Trc Ltd,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,53.4539807,-2.0893567,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38480874,Tulip Foods Ltd,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,50.470144,-4.699256,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38481227,Tulip Fresh Meats Dukinfield,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.484092,-2.090393,USD,,,19859.930431775043,2024,,,,,,,,,,,,,,,,,unmatched,
38480870,Tulip Fresh Meats Ltd,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.507559,-2.446052,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38481135,"Tulip Ltd, Dalehead Foods A Division Of Tulip Ltd",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.104954,0.260881,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38481110,Tunbridge Wells Food Factory ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.122383,0.252011,USD,,,19859.930431775043,2024,,,,,,,,,,,,,,,,,unmatched,
32438459,Tunstead Cement Plant,integrated dry,GBR,manufacturing,cement,53.2624720619245,-1.85484529097154,t of cement,999999.99997,0.5496491387594895,373349.1774949999,2024,999999.99997,549649.138743,1.6008058323880214,925.0,Lafarge Tarmac Holdings Limited,Tunstead Quarry,Buxton,United Kingdom,Cement,956012.0,720000.0,700.0,105.0,53.2768,-1.85719,0.6,medium,0.7634015815874999
38481044,"Turriff Abattoir, Markethill",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,57.5438,-2.45678,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38481076,Unit 105/106,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.2363,-3.02342,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38480987,United Biscuits (Uk) Limited T/A Pladis,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.5359,-0.261731,USD,,,26508.64153623182,2024,,,,,,,,,,,,,,,,,unmatched,
38481101,"United Biscuits Ltd, Glasgow",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,55.84467,-4.18377,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
32267418,United Kingdom,soda_ash,GBR,manufacturing,chemicals,53.91477348053706,-2.8531353951805545,t of chemical,546768.0,0.6866170105244653,159553.5890844374,2024,546768.0,375420.2096104409,,,,,,,,,,,,,,,unmatched,
38481065,Universal Beverages Ltd,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.032,-2.44321,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38476606,Vagabond Bags,Finished Goods Factory,GBR,manufacturing,textiles-leather-apparel,51.5729185,-1.7667574,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38478588,Vm Dyers,Dyeing,GBR,manufacturing,textiles-leather-apparel,52.631016,-1.0948222,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38476672,Vm Fabrics Ltd,Fabric Mill,GBR,manufacturing,textiles-leather-apparel,52.6615553,-1.0902831,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38480953,Volac Felinfach,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.1976,-4.16879,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38481067,"Wagg Foods Ltd , Dalton Petfoods Manufacturer",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.1717,-1.3618,USD,,,24362.913760601576,2024,,,,,,,,,,,,,,,,,unmatched,
38478596,Wagland Textiles Ltd,Fabric Mill,GBR,manufacturing,textiles-leather-apparel,51.589522,-0.0409772,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38481057,Waleswood Food Factory,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.3448,-1.29986,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38481099,Walkers And Son,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.672738,-1.157135,USD,,,19859.930431775043,2024,,,,,,,,,,,,,,,,,unmatched,
38469343,Watson Street Works,Glass Manufacturing,GBR,manufacturing,glass,53.4485,-2.74146,USD,,,82402.69330619431,2024,,,0.24593476543337892,3472.0,Pilkington United Kingdom Limited,PUKL Watson Street,St Helens,United Kingdom,Glass,29761.0,,,0.0,53.450676,-2.740795,0.7027027027027027,high,
38469346,Weeland Road,Glass Manufacturing,GBR,manufacturing,glass,53.7064,-1.24101,USD,,,82402.69330619431,2024,,,,,,,,,,,,,,,,,unmatched,
38476698,Welcome Furniture Ltd,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,53.1409762,-4.2504628,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38481133,"Welsh Country Foods Ltd, Welsh Country Foods",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.217183,-4.280335,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38481034,West Devon Meat Ltd,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,50.8229,-4.07633,USD,,,19859.930431775043,2024,,,,,,,,,,,,,,,,,unmatched,
38481013,"West Scottish Lamb Ltd, Kingstown Abattoir",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.9217,-2.95655,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38476713,Westbridge Furniture Designs Lt,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,53.2859764,-3.1996155,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38475746,Westbridge Unit 3,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,53.2288234,-3.004344,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38481185,Whittlesey Food Factory,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.559008,-0.174364,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38474929,Who'S Who Limited,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,52.6516648,-1.0929824,USD,,,9185.950544905283,2024,,,,,,,,,,,,,,,,,unmatched,
38481040,Willand Abattoir ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,50.8914,-3.38009,USD,,,19859.930431775043,2024,,,,,,,,,,,,,,,,,unmatched,
38480886,Wissington Sugar Factory ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.551285,0.45207,USD,,,336027.3885525773,2024,,,,,,,,,,,,,,,,,unmatched,
38480959,Wombwell Meat Factory   ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.5174,-1.37968,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38481164,Woodside Road,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,56.623458,-2.773698,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38480883,Wyke Farmhouse Cheese ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.110875,-2.482504,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38481127,Yelo Enterprises Ltd,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.161273,-1.688869,USD,,,19859.930431775043,2024,,,,,,,,,,,,,,,,,unmatched,
38481068,Yeo Valley Farms (Production) Ltd,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,50.8836,-2.83894,USD,,,19859.930431775043,2024,,,,,,,,,,,,,,,,,unmatched,
38480892,Yetminster Site ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,50.886172,-2.578269,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38480896,York Confectionary ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.978163,-1.065466,USD,,,19859.930431775036,2024,,,,,,,,,,,,,,,,,unmatched,
38470819,A-Print,Printing | Product Dyeing And Laundering,GRC,manufacturing,textiles-leather-apparel,40.6796104,22.9364597,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
38470838,A. Itimoudis Sa,Printing | Product Dyeing And Laundering,GRC,manufacturing,textiles-leather-apparel,40.7285713,22.9184161,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
32438474,Agria Cement Plant,integrated dry,GRC,manufacturing,cement,39.3537847097406,22.9866021740569,t of cement,4000000.0001,0.5971527561925712,1622464.0388399996,2024,4000000.0001,2388611.02483,0.09124607438174767,1269.0,LAFARGE GROUP OF COMPANIES,"HERACLES G.C.Co, VOLOS PLANT",PORTARIA,Greece,Cement,,3223391.52,3133.85,470.07,39.3544,22.9859,0.3157894736842105,high,0.7410241697322577
38470571,Alexandros,Printing | Product Dyeing And Laundering,GRC,manufacturing,textiles-leather-apparel,40.7001131,22.9284363,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
1896841,Aliveri Cement Plant,integrated dry,GRC,manufacturing,cement,38.3747832489185,24.0623902820815,t of cement,3299999.9999,0.4419584597830897,990660.93639,2024,3299999.9999,1458462.91724,0.13449657794721487,289.0,LAFARGE GROUP OF COMPANIES,"HERACLES G.C.Co, MILAKI PLANT",ΜΥΛΑΚΙ ΑΛΙΒΕΡΙΟΥ,Greece,Cement,1075999.0,1891801.1,1839.25,275.88,38.374882,24.063928,0.30303030303030304,high,0.7709388250382136
32438472,Apropyrgos Cement Plant,integrated dry,GRC,manufacturing,cement,38.0339652619295,23.5936009564082,t of cement,700000.0000199998,0.7421426656173676,293439.49927100004,2024,700000.0000199998,519499.865947,0.26496754898873653,1270.0,ITALCEMENTI GROUP,HALYPS BUILDING MATERIALS S.A.,ASPROPYRGOS,Greece,Cement,,434783.04,422.7,63.4,38.036169,23.59245,0.4117647058823529,high,1.1948485063883816
38480555,Athenian  Brewery  S.A. (Patras Brewery),Animal And Vegetable Products From The Food And Beverage Sector,GRC,manufacturing,food-beverage-tobacco,38.110772,21.634161,USD,,,212010.9871294225,2024,,,,,,,,,,,,,,,,,unmatched,
38480556,Athenian  Brewery  S.A. (Thessaloniki Brewery),Animal And Vegetable Products From The Food And Beverage Sector,GRC,manufacturing,food-beverage-tobacco,40.679722,22.815953,USD,,,212010.9871294225,2024,,,,,,,,,,,,,,,,,unmatched,
38469151,Ba Glass Greece S.A.,Glass Manufacturing,GRC,manufacturing,glass,37.9825,23.670278,USD,,,25336.74145666292,2024,,,,,,,,,,,,,,,,,unmatched,
3673068,Central Greece Region,Refinery,GRC,manufacturing,aluminum,38.623795009257,23.2484017346952,t of alumina/aluminum,8697.15862844109,0.8869999999999999,12315.326755820584,2024,8697.15862844109,7714.379703427246,,,,,,,,,,,,,,,unmatched,
38470923,Cloth Art,Printing | Product Dyeing And Laundering,GRC,manufacturing,textiles-leather-apparel,40.6135494,22.9827962,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
3673274,ELVALHALCOR S.A. - ALUMINIUM ROLLING DIVISION,Non-ferrous metal smelting and alloying,GRC,manufacturing,other-metals,38.31638,23.624167,unitless,,,113999.99997654448,2024,,,1.6028520060167073,3645.0,ΕΛΒΑΛ ΕΛΛΗΝΙΚΗ ΒΙΟΜΗΧΑΝΙΑ ΑΛΟΥΜΙΝΙΟΥ ΑΕ,ΕΛΒΑΛ Α.Ε.,ΟΙΝΟΦΥΤΑ,Greece,Non-ferrous metals,86487.0,,,0.0,38.307768,23.638899,0.0,low,
1896844,Efkarpia Cement Plant,integrated dry,GRC,manufacturing,cement,40.6985592389351,22.9530019371042,t of cement,1129999.99998,0.7346323217829137,563868.8751300001,2024,1129999.99998,830134.5236,0.5837763139982237,3654.0,CaO HELLAS ΜΑΚΕΔΟΝΙΚΗ ΑΒΕΕ,CAO HELLAS ΜΑΚΕΔΟΝΙΚΗ ΑΣΒΕΣΤΟΠΟΙΙΑ ΑΒΕΕ,ΕΥΚΑΡΠΙΑ,Greece,Cement,27315.0,,,0.0,40.693415,22.954385,0.16,high,
38474054,Eva Jo !!!,Final Product Assembly,GRC,manufacturing,textiles-leather-apparel,40.69959,22.9133567,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
38475825,Gogas Lampros,Final Product Assembly,GRC,manufacturing,textiles-leather-apparel,38.0733646,23.7101434,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
32441208,Halyvourgiki Eleusis steel plant,"BOF,EAF",GRC,manufacturing,iron-and-steel,38.043873,23.508083,t of steel,1200000.0000000002,0.2818264840182648,27055.34246575343,2024,1200000.0000000002,338191.78082191787,2.3818249512457172,3635.0,ΧΑΛΥΒΟΥΡΓΙΚΗ ΑΕ,ΧΑΛΥΒΟΥΡΓΙΚΗ Α.Ε.,ΕΛΕΥΣΙΝΑ,Greece,Iron and steel,1937.0,34584.74,,0.0,38.047608,23.534866,0.0,low,9.778641702147187
1567247,Hellenic Halyvourgia Velestino steel plant,EAF,GRC,manufacturing,iron-and-steel,39.3868708436598,22.8087804824432,t of steel,700000.0,0.4687719298245615,26251.22807017544,2024,700000.0,328140.35087719304,,,,,,,,,,,,,,,unmatched,
38471182,Karagkiozi Eleni K Sia Ee,Printing | Product Dyeing And Laundering,GRC,manufacturing,textiles-leather-apparel,40.6433635,22.9339563,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
38472693,Karalis New Look Fashion S.A.,Final Product Assembly,GRC,manufacturing,textiles-leather-apparel,40.6463401,22.927856,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
38479878,Karelas Yarntrade Sa,Yarn Dyeing,GRC,manufacturing,textiles-leather-apparel,38.0622969,23.7599103,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
32438477,Magoula Cement Plant,integrated dry,GRC,manufacturing,cement,38.1296712216183,23.5223026430623,t of cement,3100000.0001,0.5028991376031322,533321.7695,2024,3100000.0001,1558987.3266199997,0.2065001717849825,292.0,TITAN CEMENT S.A.,TITAN CEMENT S.A. - KAMARI   PLANT,ΕΛΕΥΣΙΝΑ,Greece,Cement,1725551.0,3033831.15,2949.55,442.43,38.130175,23.524575,0.5333333333333333,high,0.513867532350968
38471252,Mai-Tex Industrial And Commercial S.A,Printing | Product Dyeing And Laundering,GRC,manufacturing,textiles-leather-apparel,40.6355582,22.9411042,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
38470373,Maitex,Printing | Product Dyeing And Laundering,GRC,manufacturing,textiles-leather-apparel,41.0959082,24.856032,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
45257150,Nea Karvali Fertilizers,ammonia,GRC,manufacturing,chemicals,40.9528938,24.5047883,t of chemical,459999.9999999999,0.1608695652173913,146520.0,2024,459999.9999999999,73999.99999999997,2.1412223373082684,300.0,HELLENIC FERTILIZERS AND CHEMICALS ELFE S.A.,HELLENIC FERTILIZERS AND CHEMICALS ELFE S.A.,ΚΑΒΑΛΑ,Greece,Chemical industry,285710.0,,,0.0,40.955,24.479444,0.42424242424242425,medium,
38471340,Papadakis Nikolaos E.E.,Printing | Product Dyeing And Laundering,GRC,manufacturing,textiles-leather-apparel,40.6926361,22.9283077,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
38480557,Pepsico -Ivi S.A,Animal And Vegetable Products From The Food And Beverage Sector,GRC,manufacturing,food-beverage-tobacco,38.315278,23.65,USD,,,212010.9871294225,2024,,,,,,,,,,,,,,,,,unmatched,
38476756,Pervenis Alexandros,Final Product Assembly,GRC,manufacturing,textiles-leather-apparel,40.6120795,22.9831264,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
1896843,Pio Cement Plant,integrated dry,GRC,manufacturing,cement,38.3345842606737,21.8480448041507,t of cement,1899999.9996000004,0.574613836460445,741582.2517999999,2024,1899999.9996000004,1091766.2890450002,0.2417183762405763,1267.0,TITAN CEMENT S.A.,TITAN CEMENT S.A. - DREPANO   PLANT,RION,Greece,Cement,,2203900.24,2142.68,321.4,38.3353,21.845428,0.6153846153846154,high,0.4953791778910102
38471489,Polystamp Em P.C.,Printing | Product Dyeing And Laundering,GRC,manufacturing,textiles-leather-apparel,40.6927893,22.9168843,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
38477811,Pulse Of Fashion S.A. Knitwear Industry,Cut & Sew|Cutting|Ironing|Packaging|Product Finishing|Quality Control,GRC,manufacturing,textiles-leather-apparel,40.7355227,22.9214575,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
1566831,Sidenor Steel Industry Thessaloniki plant,EAF,GRC,manufacturing,iron-and-steel,40.7047260387968,22.8165871519801,t of steel,800000.0000000001,0.4687719298245614,30001.40350877193,2024,800000.0000000001,375017.5438596491,,,,,,,,,,,,,,,unmatched,
1566830,Sovel Almyros steel plant,EAF,GRC,manufacturing,iron-and-steel,39.1698797302944,22.8407594249425,t of steel,1350000.0,0.4687719298245614,50627.36842105263,2024,1350000.0,632842.1052631579,0.020530467991467325,1268.0,SIDENOR S.A,SOVEL S.A.,ALMYROS,Greece,Iron and steel,,,,0.0,39.169977,22.840557,0.5714285714285714,high,
3673067,St. Nicolas aluminium plant,Smelting,GRC,manufacturing,aluminum,38.362207,22.689815,t of alumina/aluminum,190000.0,0.8650963597430407,410920.7708779444,2024,190000.0,164368.30835117772,0.06457723668332552,1266.0,ALUMINIUM OF GREECE I.C.S.A.,ALUMINIUM OF GREECE I.C.S.A.,PREFECTURE OF VOIOTIA,Greece,Non-ferrous metals,,,,0.0,38.362047,22.689103,0.3829787234042553,high,
38471632,Vie Bon,Printing | Product Dyeing And Laundering,GRC,manufacturing,textiles-leather-apparel,40.6717164,22.8015174,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
38471665,Xatzis-Katsikas,Printing | Product Dyeing And Laundering,GRC,manufacturing,textiles-leather-apparel,40.6400629,22.9444191,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
38478421,Young Power,Final Product Assembly,GRC,manufacturing,textiles-leather-apparel,40.7285713,22.9184161,USD,,,3615.534263878615,2024,,,,,,,,,,,,,,,,,unmatched,
38478776,Benetton Tekstil D.O.O.,Wet Process| Manufacturing| Spinning| Other Processing,HRV,manufacturing,textiles-leather-apparel,45.546241,18.743182,USD,,,9340.598761875368,2024,,,,,,,,,,,,,,,,,unmatched,
44375549,Drava Paper Mill ,Pulp misc.,HRV,manufacturing,pulp-and-paper,45.85666053657,17.3978741551187,t of pulp & paper,21223.831662,0.932442375069946,11497.9899996,2024,21223.831662,19790.000003,,,,,,,,,,,,,,,unmatched,
44375550,Drvenjača d.d.,Mechanical wood pulp,HRV,manufacturing,pulp-and-paper,45.2997443,14.7213856,t of pulp & paper,21223.831662,0.932442375069946,11497.9899996,2024,21223.831662,19790.000003,,,,,,,,,,,,,,,unmatched,
38475660,Fa.Is.A. D.O.O.,Finished Goods,HRV,manufacturing,textiles-leather-apparel,45.3260447,13.5739631,USD,,,9340.598761875368,2024,,,,,,,,,,,,,,,,,unmatched,
