source_id,source_name,source_type,iso3_country,sector,subsector,lat,lon,gas,activity_units,capacity_units,emissions_factor,emissions_factor_units,temporal_granularity,year,months_reported,annual_output_t,annual_emissions_co2e_t,avg_monthly_capacity_t,avg_capacity_factor
44375466,Shashi City Paper Mill,Mechanical and semi-chemical wood pulp; Pulp from fibres other than wood,CHN,manufacturing,pulp-and-paper,30.56947,114.23596,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375501,Tangshan Pulp & Kraft Paper and Corrugated Medium,Pulp misc.,CHN,manufacturing,pulp-and-paper,39.79420621,117.814677,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375480,Xiaogan Pulp & Corrugated Medium,Pulp misc.,CHN,manufacturing,pulp-and-paper,30.82828815,113.9921521,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375481,Xuyong Pulp Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,28.423187,105.342056,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999939708,t of CO2e_100yr per t of pulp & paper,month,2024,12,186032.32122,108084.778615,16666.666665833334,0.9301616061466921
44375473,Ya'an Zhongzhu Paper Industry Pulp Mill,Pulp from fibres other than wood,CHN,manufacturing,pulp-and-paper,30.0068588,103.0310464,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375482,Yanzhou Pulp & Paper Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,35.532619,116.802255,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375476,Yibin Changyi Pulp Mill,Pulp from fibres other than wood,CHN,manufacturing,pulp-and-paper,28.7112,104.69704,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000043473,t of CO2e_100yr per t of pulp & paper,month,2024,12,111619.392719,64850.867172,10000.00000225,0.930161605785758
44375477,Yueyang Fengli Paper Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CHN,manufacturing,pulp-and-paper,29.1595201,113.1560676,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375454,Yunnan Yunjing Forestry Pulp Mill,Pulp misc.,CHN,manufacturing,pulp-and-paper,23.5686199,100.72769,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375483,Zaozhuang Pulp & Paperboard,Pulp misc.,CHN,manufacturing,pulp-and-paper,34.79777026,117.2137141,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375478,Zhanjiang Chenming Pulp & Paper Co. Ltd - Shandong Chenming Paper Group,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CHN,manufacturing,pulp-and-paper,21.052659,110.172738,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917355,t of CO2e_100yr per t of pulp & paper,month,2024,12,445718.71405,258962.57285,39932.013889999995,0.9301616060023963
44375503,Biocel Paskov Pulp Mill,Chemical wood pulp,CZE,manufacturing,pulp-and-paper,49.717969,18.2946046,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000265201,t of CO2e_100yr per t of pulp & paper,month,2024,12,219922.8387,127775.16931,22680.0,0.8080645160965921
44375502,OP Papírna s.r.o. - Delfort,Pulp misc. (known types include mechanical and semi-chemical wood pulp),CZE,manufacturing,pulp-and-paper,49.9596659,16.8653919,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000265201,t of CO2e_100yr per t of pulp & paper,month,2024,12,219922.8387,127775.16931,22680.0,0.8080645160965921
44375507,Dynos GmbH - Niederlassung Bad Durkheim,Semi-chemical wood pulp,DEU,manufacturing,pulp-and-paper,49.4515534,8.0629732,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000023635,t of CO2e_100yr per t of pulp & paper,month,2024,12,164844.49998,95774.65449700001,16624.999999166666,0.8262882204885869
44375511,Essity Operations Mannheim GmbH Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),DEU,manufacturing,pulp-and-paper,49.5342827,8.4594229,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000023635,t of CO2e_100yr per t of pulp & paper,month,2024,12,164844.49998,95774.65449700001,16624.999999166666,0.8262882204885869
44375510,GRuNPERGA Papier Pulp Mill,Mechanical and semi-chemical wood pulp,DEU,manufacturing,pulp-and-paper,50.7786198,13.1594074,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000064696,t of CO2e_100yr per t of pulp & paper,month,2024,12,54016.841809,31383.785094,5447.740113,0.8262882205667877
44375506,Heinrich Schaller Pappenfabrik e.K. Pulp Mill,Pulp misc.,DEU,manufacturing,pulp-and-paper,50.0210149,12.0200894,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000023635,t of CO2e_100yr per t of pulp & paper,month,2024,12,164844.49998,95774.65449700001,16624.999999166666,0.8262882204885869
44375515,Katz GmbH & Co. KG,Chemical wood pulp; Mechanical and semi-chemical wood pulp; Mechanical wood pulp,DEU,manufacturing,pulp-and-paper,48.7236271,8.3557998,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000023635,t of CO2e_100yr per t of pulp & paper,month,2024,12,164844.49998,95774.65449700001,16624.999999166666,0.8262882204885869
44375508,Lenk Paper GmbH - Papierfabrik Schleipen,Chemical wood pulp; Mechanical and semi-chemical wood pulp,DEU,manufacturing,pulp-and-paper,49.4648466,8.109916,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000023635,t of CO2e_100yr per t of pulp & paper,month,2024,12,164844.49998,95774.65449700001,16624.999999166666,0.8262882204885869
44375512,Mercer Rosenthal GmbH - MR - Mercer International Group,Chemical wood pulp; Pulp from fibres other than wood,DEU,manufacturing,pulp-and-paper,50.4034989,11.7007465,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000023635,t of CO2e_100yr per t of pulp & paper,month,2024,12,164844.49998,95774.65449700001,16624.999999166666,0.8262882204885869
44375504,Sappi Alfeld Kraft Pulp and Paper Mill,Pulp misc.,DEU,manufacturing,pulp-and-paper,51.987118,9.819078,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000023635,t of CO2e_100yr per t of pulp & paper,month,2024,12,164844.49998,95774.65449700001,16624.999999166666,0.8262882204885869
44375514,Sappi Stockstadt GmbH - Division of Sappi Fine Paper Europe,"Pulp misc. (known types include chemical wood pulp, mechanical and semi-chemical wood pulp)",DEU,manufacturing,pulp-and-paper,49.9773198,9.0663252,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000023635,t of CO2e_100yr per t of pulp & paper,month,2024,12,164844.49998,95774.65449700001,16624.999999166666,0.8262882204885869
44375513,Sappi Stockstadt Mill,"Pulp misc. (known types include chemical wood pulp, mechanical and semi-chemical wood pulp)",DEU,manufacturing,pulp-and-paper,49.97624,9.0697,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000023635,t of CO2e_100yr per t of pulp & paper,month,2024,12,164844.49998,95774.65449700001,16624.999999166666,0.8262882204885869
44375509,Sprick GmbH Bielefelder Papier- und Wellpappenwerke & Co.- Hauptverwaltung,Pulp misc.,DEU,manufacturing,pulp-and-paper,52.0249437,8.5625952,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000023635,t of CO2e_100yr per t of pulp & paper,month,2024,12,164844.49998,95774.65449700001,16624.999999166666,0.8262882204885869
44375505,ZS Zellstoff Stendal GmbH - Mercer Stendal,Chemical wood pulp; Pulp from fibres other than wood,DEU,manufacturing,pulp-and-paper,52.726328,12.011216,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999830401,t of CO2e_100yr per t of pulp & paper,month,2024,12,275672.1582,160165.52388,27802.259885833337,0.8262882206099696
44375516,GIPEC SPA - Baba-Ali Mill,Mechanical and semi-chemical wood pulp,DZA,manufacturing,pulp-and-paper,36.4735715,2.8323153,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000184953,t of CO2e_100yr per t of pulp & paper,month,2024,12,13022.26248,7565.9345028,1166.6666669166666,0.9301616055185112
44375519,Grupo Empresarial ENCE S.A. Divisíon de Celulosa - Pulp Mill Navia,Pulp misc.,ESP,manufacturing,pulp-and-paper,43.5275013,-6.7240832,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999839257,t of CO2e_100yr per t of pulp & paper,month,2024,12,361371.86293,209957.05234999998,57083.333329999994,0.5275501648921579
44375518,Grupo Empresarial ENCE S.A. Divisíon de Celulosa - Pulp Mill Pontevedra,Pulp misc.,ESP,manufacturing,pulp-and-paper,42.4108321,-8.6759041,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000282463,t of CO2e_100yr per t of pulp & paper,month,2024,12,271688.33489,157850.92261,42916.666665833334,0.527550164846102
44375517,Smurfit Kappa Nervión Pulp Mill,Pulp misc.,ESP,manufacturing,pulp-and-paper,43.1828069,-2.6605848,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000132901,t of CO2e_100yr per t of pulp & paper,month,2024,12,171453.80357,99614.65988400001,27083.333329999998,0.5275501648962734
44375520,Estonian Cell AS - Heinzel Group,Mechanical wood pulp; Semi-chemical wood pulp,EST,manufacturing,pulp-and-paper,59.501988,26.5481615,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000065914,t of CO2e_100yr per t of pulp & paper,month,2024,12,82573.584905,47975.252832,11666.666669166667,0.5898113206253585
44375534,Aanekoski Bioproduct Pulp Mill,Pulp misc.,FIN,manufacturing,pulp-and-paper,62.596,25.741,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000022765,t of CO2e_100yr per t of pulp & paper,month,2024,12,980162.62003,569474.48226,107104.62430000001,0.7626208379831211
44375535,Enocell Pulp Mill,Pulp misc.,FIN,manufacturing,pulp-and-paper,62.919186,30.230598,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000047225,t of CO2e_100yr per t of pulp & paper,month,2024,12,475001.88505,275976.09523,51904.54871,0.7626208377609563
44375536,Kaskinen Pulp Mill,Pulp misc.,FIN,manufacturing,pulp-and-paper,62.22108,21.144193,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000173052,t of CO2e_100yr per t of pulp & paper,month,2024,12,294048.78599,170842.34467,32131.387294999997,0.7626208378188476
44375525,Metsä Board Cartonboard Division Joutseno Mill,Mechanical wood pulp; Semi-chemical wood pulp,FIN,manufacturing,pulp-and-paper,61.1282381,28.4669153,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000005833,t of CO2e_100yr per t of pulp & paper,month,2024,12,485789.47367,282243.68419,53083.33333083333,0.7626208378223457
44375524,Metsä Board Linerboard and Paper Division Kaskinen Mill,Mechanical wood pulp; Semi-chemical wood pulp,FIN,manufacturing,pulp-and-paper,62.3822834,21.2277852,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000005833,t of CO2e_100yr per t of pulp & paper,month,2024,12,485789.47367,282243.68419,53083.33333083333,0.7626208378223457
44375526,Metsä Fibre Oy - Joutseno Mill,Chemical wood pulp; Pulp from fibres other than wood,FIN,manufacturing,pulp-and-paper,61.1279785,28.4477818,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000044026,t of CO2e_100yr per t of pulp & paper,month,2024,12,520240.15987000003,302259.53292,56847.83906416667,0.7626208378263483
44375529,Metsä Fibre Oy - Rauma Mill,Chemical wood pulp; Pulp from fibres other than wood,FIN,manufacturing,pulp-and-paper,61.1108083,21.4601152,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000092749,t of CO2e_100yr per t of pulp & paper,month,2024,12,490081.30997999996,284737.24111,53552.31216083333,0.7626208377785555
44375521,Metsä Fibre Oy - Äänekoski Mill,Pulp misc.,FIN,manufacturing,pulp-and-paper,62.5907343,25.7521142,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000022765,t of CO2e_100yr per t of pulp & paper,month,2024,12,980162.62003,569474.48226,107104.62430000001,0.7626208379831211
44375522,Metsä Fibre Oy Pulp Mill,"Pulp misc. (known types include chemical wood pulp, pulp from fibres other than wood)",FIN,manufacturing,pulp-and-paper,60.170885,24.806265,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000005833,t of CO2e_100yr per t of pulp & paper,month,2024,12,485789.47367,282243.68419,53083.33333083333,0.7626208378223457
44375537,Pankakoski Pulp and Cartonboard Mill,Pulp misc.,FIN,manufacturing,pulp-and-paper,63.192955,30.82435,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000005833,t of CO2e_100yr per t of pulp & paper,month,2024,12,485789.47367,282243.68419,53083.33333083333,0.7626208378223457
44375538,Pietarsaari Pulp Mill,Pulp misc.,FIN,manufacturing,pulp-and-paper,63.701563,22.706674,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999897433,t of CO2e_100yr per t of pulp & paper,month,2024,12,603176.9969500001,350445.8352,65910.538045,0.7626208378313049
44375539,Rauma Pulp Mill,Pulp misc.,FIN,manufacturing,pulp-and-paper,61.111671,21.466299,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000092749,t of CO2e_100yr per t of pulp & paper,month,2024,12,490081.30997999996,284737.24111,53552.31216083333,0.7626208377785555
44375531,Stora Enso Biomaterials - Enocell Pulp Mill,"Pulp misc. (known types include chemical wood pulp, pulp from fibres other than wood)",FIN,manufacturing,pulp-and-paper,62.9212369,30.2292483,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999925734,t of CO2e_100yr per t of pulp & paper,month,2024,12,205080.17893,119151.583959,22409.582935833332,0.7626208376929258
44375530,Stora Enso Oyj - Sunila Pulp Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),FIN,manufacturing,pulp-and-paper,60.4934978,26.9521607,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999899181,t of CO2e_100yr per t of pulp & paper,month,2024,12,165119.70294,95934.547392,18043.009790833334,0.7626208379069518
44375532,Stora Enso Oyj - Varkaus Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),FIN,manufacturing,pulp-and-paper,62.3246584,27.8961002,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000135555,t of CO2e_100yr per t of pulp & paper,month,2024,12,252580.36745999998,146749.19352,27600.037805,0.762620837831344
44375533,Stora Enso Packaging Papers Varkaus,Mechanical and semi-chemical wood pulp,FIN,manufacturing,pulp-and-paper,62.3195831,27.8991735,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000070465,t of CO2e_100yr per t of pulp & paper,month,2024,12,256350.22374000002,148939.48002000002,28011.978665,0.7626208380507987
44375523,UPM Group - Paper Industry,Pulp misc.,FIN,manufacturing,pulp-and-paper,60.1671177,24.9517049,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000005833,t of CO2e_100yr per t of pulp & paper,month,2024,12,485789.47367,282243.68419,53083.33333083333,0.7626208378223457
44375527,UPM Group - Paper Industry - Kaukas Mill,Pulp misc.,FIN,manufacturing,pulp-and-paper,61.0663059,28.2307043,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000005833,t of CO2e_100yr per t of pulp & paper,month,2024,12,485789.47367,282243.68419,53083.33333083333,0.7626208378223457
44375528,UPM Group - Paper Industry - Pietarsaari Mill,Pulp from fibres other than wood,FIN,manufacturing,pulp-and-paper,63.6744036,22.6966088,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999897433,t of CO2e_100yr per t of pulp & paper,month,2024,12,603176.9969500001,350445.8352,65910.538045,0.7626208378313049
44375540,Alizay Papier SASU - VPK Group,Pulp misc. (known types include mechanical and semi-chemical wood pulp),FRA,manufacturing,pulp-and-paper,49.318664,1.169947,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000014285,t of CO2e_100yr per t of pulp & paper,month,2024,12,148763.1111,86431.367557,18240.740740833335,0.6796284263417741
44375543,Facture Biganos Pulp and Paper Mill,Pulp misc.,FRA,manufacturing,pulp-and-paper,44.629661,-0.975188,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000014285,t of CO2e_100yr per t of pulp & paper,month,2024,12,148763.1111,86431.367557,18240.740740833335,0.6796284263417741
44375544,Golbey Pulp and Paper Mill,Pulp misc.,FRA,manufacturing,pulp-and-paper,48.210464,6.425649,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000014285,t of CO2e_100yr per t of pulp & paper,month,2024,12,148763.1111,86431.367557,18240.740740833335,0.6796284263417741
44375545,Mimizan Pulp and Paper Mill - Paper Bags,Pulp misc.,FRA,manufacturing,pulp-and-paper,44.207946,-1.249265,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000014285,t of CO2e_100yr per t of pulp & paper,month,2024,12,148763.1111,86431.367557,18240.740740833335,0.6796284263417741
44375542,Rayonier Advanced Materials,Chemical wood pulp,FRA,manufacturing,pulp-and-paper,43.8313896,-0.826609,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000148165,t of CO2e_100yr per t of pulp & paper,month,2024,12,187258.4649,108797.168136,22960.887850833333,0.6796284262348747
44375546,Saillat-sur-Vienne Pulp and Paper Mill,Pulp misc.,FRA,manufacturing,pulp-and-paper,45.876393,0.817428,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000014285,t of CO2e_100yr per t of pulp & paper,month,2024,12,148763.1111,86431.367557,18240.740740833335,0.6796284263417741
44375547,Saint Gaudens Pulp Mill,Pulp misc.,FRA,manufacturing,pulp-and-paper,43.096501,0.726795,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000156789,t of CO2e_100yr per t of pulp & paper,month,2024,12,158885.40161,92312.418336,19481.89572416667,0.6796284263941735
44375548,Tarascon Pulp Mill,Pulp misc.,FRA,manufacturing,pulp-and-paper,43.780612,4.652488,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999843607,t of CO2e_100yr per t of pulp & paper,month,2024,12,175142.36629,101757.714798,21475.260039166667,0.6796284265783399
44375541,WEPA Greenfield SAS - WEPA Group,Pulp misc.,FRA,manufacturing,pulp-and-paper,49.0330112,3.3935335,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999917573,t of CO2e_100yr per t of pulp & paper,month,2024,12,73766.211619,42858.168948,9044.919344916667,0.6796284264302899
44375549,Drava Paper Mill,Pulp misc.,HRV,manufacturing,pulp-and-paper,45.85666053657,17.3978741551187,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999900966,t of CO2e_100yr per t of pulp & paper,month,2024,12,19790.000003,11497.9899996,1772.989399,0.9301616060685981
44375550,Drvenjača d.d. Pulp Mill,Mechanical wood pulp,HRV,manufacturing,pulp-and-paper,45.2997443,14.7213856,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999900966,t of CO2e_100yr per t of pulp & paper,month,2024,12,19790.000003,11497.9899996,1772.989399,0.9301616060685981
44375551,Dunacell Kft. Pulp Mill,Pulp from fibres other than wood,HUN,manufacturing,pulp-and-paper,46.927179,18.9365433,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999908992,t of CO2e_100yr per t of pulp & paper,month,2024,12,23999.999999,13943.999999,2150.1640005833333,0.9301616059896446
44375562,APP Oki Pulp Mill,Pulp misc.,IDN,manufacturing,pulp-and-paper,-2.717332,105.3599568,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58099999991126,t of CO2e_100yr per t of pulp & paper,month,2024,12,798276.64951,463798.73334000004,71517.738095,0.9301616060252244
44375552,IKPP P.T. Indah Kiat Pulp & Paper TbK - Perawang Mill,Pulp misc. (known types include chemical wood pulp),IDN,manufacturing,pulp-and-paper,0.7070315,101.5406643,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999968426,t of CO2e_100yr per t of pulp & paper,month,2024,12,744129.28476,432339.11442,66666.666665,0.9301616059737978
44375561,IKPP P.T. Indah Kiat Pulp & Paper TbK - Serang Mill,Chemical wood pulp; Mechanical and semi-chemical wood pulp,IDN,manufacturing,pulp-and-paper,-6.1397364,106.2857455,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000104928,t of CO2e_100yr per t of pulp & paper,month,2024,12,1395242.409,810635.83967,124999.99999166666,0.9301616060627254
44375564,IKPP P.T. Indah Kiat Pulp & Paper TbK - Tangerang Mill,Mechanical and semi-chemical wood pulp,IDN,manufacturing,pulp-and-paper,-6.2479317,106.6457714,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000104928,t of CO2e_100yr per t of pulp & paper,month,2024,12,1395242.409,810635.83967,124999.99999166666,0.9301616060627254
44375555,P.T. Kertas Kraft Aceh (Persero) - Head Office and Factory,Pulp misc. (known types include chemical wood pulp),IDN,manufacturing,pulp-and-paper,5.1811638,97.1413222,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58099999991126,t of CO2e_100yr per t of pulp & paper,month,2024,12,798276.64951,463798.73334000004,71517.738095,0.9301616060252244
44375557,P.T. Kertas Padalarang - PTKP - (PERSERO),Pulp misc.,IDN,manufacturing,pulp-and-paper,-6.8376878,107.4909418,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58099999991126,t of CO2e_100yr per t of pulp & paper,month,2024,12,798276.64951,463798.73334000004,71517.738095,0.9301616060252244
44375556,P.T. Kiani Kertas - Pulp Mill Mangkajang,Chemical wood pulp,IDN,manufacturing,pulp-and-paper,2.0077959,117.7439596,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000024902,t of CO2e_100yr per t of pulp & paper,month,2024,12,488334.84317999997,283722.5439,43749.99999916667,0.9301616060714931
44375553,P.T. Lontar Papyrus Pulp & Paper Industries - Jambi Mill,Pulp misc. (known types include mechanical and semi-chemical wood pulp),IDN,manufacturing,pulp-and-paper,-3.3194374,103.914399,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999929151,t of CO2e_100yr per t of pulp & paper,month,2024,12,928208.26668,539289.0028799999,83158.33333416667,0.9301616060435679
44375563,P.T. Pakerin,"Pulp misc. (known types include chemical wood pulp, mechanical and semi-chemical wood pulp)",IDN,manufacturing,pulp-and-paper,-7.2350376,112.7459373,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58099999991126,t of CO2e_100yr per t of pulp & paper,month,2024,12,798276.64951,463798.73334000004,71517.738095,0.9301616060252244
44375554,P.T. Pola Pulpindo Mantap,Pulp misc. (known types include mechanical and semi-chemical wood pulp),IDN,manufacturing,pulp-and-paper,-4.6045405,104.8980058,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58099999991126,t of CO2e_100yr per t of pulp & paper,month,2024,12,798276.64951,463798.73334000004,71517.738095,0.9301616060252244
44375565,P.T. TanjungEnim Lestari Pulp & Paper - TEL - Marubeni Group,Chemical wood pulp; Pulp from fibres other than wood,IDN,manufacturing,pulp-and-paper,-3.4365671,104.0196618,co2e_100yr,t of pulp & paper,t of pulp & paper,0.581000000034452,t of CO2e_100yr per t of pulp & paper,month,2024,12,455779.18691,264807.70759,40833.333334166666,0.9301616059200438
44375560,P.T. Toba Pulp Lestari Tbk,Chemical wood pulp; Pulp from fibres other than wood,IDN,manufacturing,pulp-and-paper,2.4527168,99.1606794,co2e_100yr,t of pulp & paper,t of pulp & paper,0.580999999886501,t of CO2e_100yr per t of pulp & paper,month,2024,12,181000.14696,105161.08536,16215.833334999998,0.9301616061566212
44375559,P.T. Westkalindo Pulp & Paper Mill,Pulp misc.,IDN,manufacturing,pulp-and-paper,0.0610833,109.2068488,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58099999991126,t of CO2e_100yr per t of pulp & paper,month,2024,12,798276.64951,463798.73334000004,71517.738095,0.9301616060252244
44375558,Riau Andalan Pulp & Paper P.T. - Riaupulp / Riaupaper Pulp Mill,Pulp misc.,IDN,manufacturing,pulp-and-paper,0.3909461,101.8575757,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58099999991126,t of CO2e_100yr per t of pulp & paper,month,2024,12,798276.64951,463798.73334000004,71517.738095,0.9301616060252244
44375571,Airofil Papers Pulp Mill,Pulp misc. (known types include pulp from fibres other than wood),IND,manufacturing,pulp-and-paper,26.1994671,78.1489933,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58100000000322,t of CO2e_100yr per t of pulp & paper,month,2024,12,62320.827605,36208.400838,5583.333333416666,0.9301616060308082
44375572,BILT Ballarpur Industries Ltd - Unit Ballarpur,Pulp misc.,IND,manufacturing,pulp-and-paper,19.8642686,79.3437394,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58100000000322,t of CO2e_100yr per t of pulp & paper,month,2024,12,62320.827605,36208.400838,5583.333333416666,0.9301616060308082
44375573,BILT Ballarpur Industries Ltd - Unit Bhigwan,Pulp misc.,IND,manufacturing,pulp-and-paper,18.2987612,74.7528599,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58100000000322,t of CO2e_100yr per t of pulp & paper,month,2024,12,62320.827605,36208.400838,5583.333333416666,0.9301616060308082
44375576,BILT Ballarpur Industries Ltd - Unit Kamalapuram,Chemical wood pulp,IND,manufacturing,pulp-and-paper,18.2642799,80.4854873,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58100000000322,t of CO2e_100yr per t of pulp & paper,month,2024,12,62320.827605,36208.400838,5583.333333416666,0.9301616060308082
44375574,BILT Ballarpur Industries Ltd - Unit Sewa,Pulp misc.,IND,manufacturing,pulp-and-paper,18.8961013,82.5539115,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58100000000322,t of CO2e_100yr per t of pulp & paper,month,2024,12,62320.827605,36208.400838,5583.333333416666,0.9301616060308082
44375568,BILT Ballarpur Industries Ltd - Unit Shreegopal,Mechanical and semi-chemical wood pulp,IND,manufacturing,pulp-and-paper,30.1253913,77.2861791,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58100000000322,t of CO2e_100yr per t of pulp & paper,month,2024,12,62320.827605,36208.400838,5583.333333416666,0.9301616060308082
44375566,CPP Century Pulp & Paper,Pulp misc.,IND,manufacturing,pulp-and-paper,28.5395203,77.2892572,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58100000000322,t of CO2e_100yr per t of pulp & paper,month,2024,12,62320.827605,36208.400838,5583.333333416666,0.9301616060308082
44375567,Daman Ganga Group,Pulp misc. (known types include mechanical and semi-chemical wood pulp),IND,manufacturing,pulp-and-paper,20.35714098,72.92916951,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58100000000322,t of CO2e_100yr per t of pulp & paper,month,2024,12,62320.827605,36208.400838,5583.333333416666,0.9301616060308082
44375575,Sriman Chemical (P) Pulp Mill,Pulp from fibres other than wood,IND,manufacturing,pulp-and-paper,17.4414928,78.4446258,co2e_100yr,t of pulp & paper,t of pulp & paper,0.58100000000322,t of CO2e_100yr per t of pulp & paper,month,2024,12,62320.827605,36208.400838,5583.333333416666,0.9301616060308082
