source_name,source_id,system:index,tree_cover_km2,shrubland_km2,grassland_km2,cropland_km2,built_up_km2,bare_sparse_km2,snow_ice_km2,water_km2,wetland_km2,mangroves_km2,moss_lichen_km2
Société Fromagère De Xertigny,38480329,000000000000000003d6,131.05371638916677,,105.4187988048876,49.489103135240974,5.678450849230719,0.009641887268066406,,1.8515986691779642,0.051768738586425785,,
Sodebo,38480439,000000000000000003d7,85.665286445599,,189.14153915518096,354.795180525099,40.039320836831706,0.4575450724487305,,4.3740854208582265,0.026806237443991267,,
Sofivo,38480494,000000000000000003d8,110.04177089616996,,205.7140101680736,238.9294903261496,19.63196694076742,0.06394252142333984,,0.6782811309354895,,,
Soga,38480274,000000000000000003d9,49.061173026333435,0.0,67.48788544611891,181.0071492513655,8.814831989550541,0.21448743666992187,,1.8962502750110102,0.005209162780761719,,
Somafer,38480413,000000000000000003da,124.72059999853721,,155.02925585318744,58.19705226298924,5.233153543538172,0.03558448028564453,,5.326396659203863,0.0192837031755036,,
Source Badoit,38480228,000000000000000003db,34.32429479119011,,112.10508206118524,73.13244512412281,33.924890724520104,0.47015609317914175,,0.816880245709827,0.028364585205078126,,
Sovivo Sarl,38480227,000000000000000003dc,130.03019418943657,,119.69208099686384,190.2174008153016,121.10062944945639,0.9030537536621094,,3.155690421662454,0.010399259460449218,,
St. Jean de Maurienne aluminium plant,3673057,000000000000000003dd,5.574862866557043,0.0,7.060046469148284,0.227421578125,6.288882504003426,0.42275959802341834,0.003587447817095588,1.004302823759191,,,0.02344070330810547
Sté Fromagère D'Orbec,38480449,000000000000000003de,112.18622874473296,,170.8490377074775,257.97669067337404,6.551108162273332,0.04733253845861099,,0.0625851860961914,,,
Stölzle Masnières Parfumerie,38469020,000000000000000003df,50.68437751081426,0.0028930867919921876,42.74446675723661,525.7332596789453,34.457532514296354,0.4166941647949219,,1.1644198621438417,0.05065592829470167,,
Sundeshy - Site De Francheville,38480416,000000000000000003e0,45.73384494193737,,21.41383646328173,509.51375728055876,15.521157516384719,0.7805078040161133,,3.195942122041829,0.08006059368896484,,
Sva Jean Rozé,38480256,000000000000000003e1,106.78204990145501,,196.17980262977696,281.4837862999081,26.14458893352601,0.7784482613525391,,5.975251549297018,0.19577904559326173,,
Sva Jean Rozé,38480324,000000000000000003e2,158.5936141264568,,205.58848541110294,181.58112140920494,40.04679488919008,0.34308323828747317,,1.9185518634880516,0.19718405226835367,,
Tarascon Pulp Mill,44375548,000000000000000003e3,92.58214450517583,19.242526787535187,82.21061628655714,124.97339958858687,38.45161672795315,1.5380604159964768,,2.359466758974083,0.19294076653286804,,
Tereos,38480430,000000000000000003e4,66.41253690306495,,25.998966942116173,256.91307495052797,30.320717042592243,0.32335898461914064,,6.228488516677678,0.08397573345947265,,
Tereos France Origny-Sainte-Benoîte,38480426,000000000000000003e5,46.43453094656553,,30.56921503044075,488.9715107509707,14.192448960237387,0.06425703290417241,,1.3744647040302354,0.07906771661376953,,
Tereos France Site D'Artenay,38480252,000000000000000003e6,97.49376637790458,,24.607739859573662,417.42703040819276,27.315563051355213,0.40776753991699216,,0.7278224899291992,0.045276932201909086,,
Tereos Nutrition Animale - Site D'Aulnay Aux Planches,38480367,000000000000000003e7,73.46752540577616,,35.78584846373529,494.9426300383944,10.832078881087478,0.12709183374023436,,0.7766390902250402,0.052751344299316404,,
Tereos Nutrition Animale Site D'Allemanche,38480261,000000000000000003e8,107.52827070809431,,40.89824488818504,444.15412088208785,19.2824423625079,0.3903694407958984,,4.431790025957894,0.004771098388671875,,
Tereos Nutrition Animale Site De Montépreux,38480262,000000000000000003e9,41.85768445662027,,45.0177862095069,576.7691273224851,11.385431969889323,0.48060786522240734,,0.09504344409179688,0.00356140966796875,,
Tereos Nutrition Animale Site De Pleurs,38480264,000000000000000003ea,45.39372527331397,,30.45997820364321,523.362538665701,11.526898205027859,0.2925694618482403,,0.5392279850643382,0.027885547241210937,,
Tereos Starch & Sweeteners Europe Sas,38480460,000000000000000003eb,51.89260721526405,,30.350893728138388,556.3512156657596,21.120493524049053,0.17977506958007813,,1.2562300763556986,0.08688507282284007,,
Tereos Sucrerie D'Escaudoeuvres,38480399,000000000000000003ec,64.9564517995622,5.77667236328125E-4,59.78810601285284,489.8725544976033,48.02128242044583,0.4392730957476448,,4.200387315484738,0.24719541088867186,,
Tereos Sucrerie De Connantre,38480462,000000000000000003ed,39.53444139422944,,28.393396140578826,539.1892448506583,11.215148157252413,0.2842101955566406,,0.4175400054321289,0.02728967071533203,,
Tereos Sucrerie De Lillers,38480411,000000000000000003ee,112.17700911485046,,101.31041012164243,351.42867556466507,60.32222737100446,0.2555802999267578,,3.0155613279775575,0.11903583990478515,,
Tereos Syral,38480223,000000000000000003ef,54.91822045611431,,36.630756463170194,248.54746154643746,40.04479897005448,0.16592268572998048,,2.6009199828491214,0.0,,
Tereos- Etablissement D'Attin,38480419,000000000000000003f0,77.71873686888955,0.0,84.63859368432303,278.9903047018406,24.977142063745575,0.1663155694390989,,2.0920447259521486,0.5124369023212507,,
"TotalEnergies Feyzin, Feyzin",18648346,000000000000000003f1,90.80961185058335,,88.23460042873849,99.7151307118142,173.93753123858605,2.1177864363604377,,8.594423373442766,0.007550864379882813,,
"TotalEnergies Petrochemicals , Gonfreville l'orcher",18648351,000000000000000003f2,68.70409918266553,,84.52019189223823,125.95139955353957,54.68433191995754,1.231787627746582,,77.43861327946966,0.5270253334350586,,
Tourres & Cie,38469034,000000000000000003f3,50.65835537762929,,57.67831583153002,85.52075499070709,52.36284586647518,1.316929424624215,,202.55147942152968,0.5270253334350586,,
USINE DES CLAVAUX,3673544,000000000000000003f4,17.087331476289386,0.0,13.429757133902998,4.477859291044107,10.557022914581902,0.1950789866847618,0.01395930645751953,2.7337328380828256,0.0,,0.001269398681640625
Ucdv (Usines Coopératives De Déshydratation Du Vexin),38480453,000000000000000003f5,87.0981138079705,,49.41818648749208,404.7255273775475,11.144109045003253,0.16414363447840075,,1.2900464778262866,0.0,,
Union Laitiere Des Deux-Sevres (Ulds),38480412,000000000000000003f6,70.45062282995266,,114.50499941992521,246.52759085566333,20.6268283098348,0.26807933044433596,,1.6322745878913434,0.0,,
Union Laitiere Vitteloise - Fromagerie De L'Ermitage,38480455,000000000000000003f7,98.79095089523896,,147.99760178094047,81.91463387641147,11.491182142975692,0.2919116286621094,,0.18604240747070314,0.0,,
Union Textile De Tourcoing,38478490,000000000000000003f8,123.93527040686844,,121.16081670443744,235.76518801761688,179.97459773833677,0.43180783842749504,,2.534481062351122,0.03892269449391084,,
Ursa France,38469041,000000000000000003f9,109.87887454865292,,89.68279981326069,129.21411591472545,43.04425078453345,0.2624100451660156,,1.4212923463134766,0.07837247192382812,,
Usine De Guimerville,38469035,000000000000000003fa,81.40917252735449,,81.61586992557636,308.03196830363726,12.00762305657887,0.0243809580078125,,0.8757826155151367,,,
Usine De L'Ardoise,38469010,000000000000000003fb,170.99195159444102,33.32716074479621,43.63221454956725,119.40911532259885,37.85352841697662,1.7023855361387963,,0.8374048835449219,6.473427124023438E-4,,
Usine Du Chancet,38480450,000000000000000003fc,32.01154081603333,,55.8925615693336,125.51565865146151,56.237836212978706,0.2941265439453125,,0.2380484644165039,0.0,,
Val dAzergues Cement Plant,32438446,000000000000000003fd,80.68125095327626,,101.94861744196419,55.51311095813277,52.56738865485819,0.4186840535110773,,5.74687727160501,0.00250410009765625,,
Verallia,38469038,000000000000000003fe,47.492016244139435,,116.60664834136274,55.18956989341465,36.08282372792514,0.3486185700683594,,0.6355506961899701,0.030256901611328126,,
Verallia,38469021,000000000000000003ff,91.33408704235165,0.270426992980957,236.96506574533316,218.2589927872156,30.861641756280157,0.8859996925802791,,0.435849905329925,0.07035579071044921,,
Verallia - Usine De Chalon Sur Saône,38469024,00000000000000000400,199.84212613264302,,98.32537329127697,197.93429400194083,44.45766254195486,0.4921248641357422,,6.743882209074851,0.15448934307861328,,
Verallia France Usine De Lagnieu,38469037,00000000000000000401,67.39302920813729,0.0,62.755474642398156,164.16827076097553,32.47097548362774,1.369067908996582,,5.040736123536114,0.0363347880859375,,
Verallia Verrerie De Oiry,38468960,00000000000000000402,84.5784615573752,,35.055117508478624,239.18206670388903,16.334961611504287,0.10281832543945313,,2.3908202441102273,0.033682041198730465,,
Verallia-Vauxrot,38468961,00000000000000000403,112.40210881692082,,32.9129313681217,337.6567404755726,20.23044885500967,0.2712299046942019,,6.441880514235313,0.04223049688720703,,
Verescence France Sas - Usine De Mers,38469040,00000000000000000404,25.95578364788268,,31.113509872774006,146.20259669836022,9.996963766890941,0.019690976379394532,,121.3554276448411,0.01446595751953125,,
Verreries Brosse Sas,38469011,00000000000000000405,78.38788461516256,,87.28879622742392,321.0911932866865,11.802444241542446,0.01743078582763672,,0.8023494074707032,,,
"Versalis France SAS, Dunkerque",18648349,00000000000000000406,28.77045630829767,0.0028346762084960936,59.4067888461177,195.58904641281282,61.63685824175905,2.931456283151185,,57.71536036287098,2.035894374828862,,
Villiers-au-Bouin Cement Plant,32438438,00000000000000000407,181.5592067617541,0.0056791120686848955,157.70312807470646,215.75478186531305,11.108451940585743,0.7807179124138327,,3.4099409039732693,0.06322540698242188,,
Viol - Castel Viandes,38480470,00000000000000000408,137.7365703732719,,192.4350645125376,309.3274571382608,15.262918679353122,0.071508689453125,,3.4170052719554236,0.10665409979248047,,
Viviers le Teil Cement Plant,32438445,00000000000000000409,87.96038628820868,9.624594300242226,50.780426894939886,73.85000526267854,28.532066608714622,1.3141892596052582,,11.1596991008813,0.015388139709472656,,
Voa - Verrrerie D'Albi,38468962,0000000000000000040a,59.699927350065316,,102.61254116214168,190.57682544927712,31.022869235946352,0.2544878764827953,,3.3150378755768415,0.018793268188476563,,
"WEPA Greenfield SAS, WEPA Group",44375541,0000000000000000040b,136.49459228925804,,48.302491762424616,278.881763042363,12.872324920538928,0.27713409723379095,,2.881523237415508,0.02181600164794922,,
William Saurin Production,38480407,0000000000000000040c,249.80923551946876,,50.84045827407777,130.07803119462108,162.1030584689781,1.555789021653598,,5.062699888035913,0.13231578839111327,,
Xeuilley Cement Plant,32438455,0000000000000000040d,168.48575915184833,,100.73068074297973,175.3778810187769,36.14693198796145,0.7061458981687059,,5.434652596743835,0.013090497009277344,,
Ysco France,38480429,0000000000000000040e,67.02773543084473,,108.51008167896832,213.30695774377128,10.905214883898925,0.3748675255126953,,0.09177296397920497,9.027869269875919E-4,,
1Stop Halal Ltd - Eye,38481213,0000000000000000040f,72.58568427475947,,115.4987659559645,482.6020474861035,13.09643185995495,0.12287067907714844,,0.7624376147460937,0.057767178161621094,,
2 Sisters Food Group - Thetford,38495260,00000000000000000410,65.47428522236952,5.509273681640625E-4,83.28854686286265,167.93908915715744,14.928284898748899,0.22785008594444126,,1.3277261486909753,0.08077498352050781,,
2 Sisters Food Group Sandycroft,38495259,00000000000000000411,107.65087824949708,0.0,242.9305617695353,88.5004549937062,70.40690023976646,0.6397641711875766,,1.2682749021113378,0.2748754728202072,,
"2 Sisters Poultry Limited, Coupar Angus",38480930,00000000000000000412,60.82014571039478,,123.08549945480388,250.84607046375243,8.325600302411964,0.11879275128173829,,0.6220570664824842,0.00546847720336914,,
A B P Guildford,38481111,00000000000000000413,163.13273529024607,0.001689271240234375,118.5655996803293,15.486550916695387,57.978044782335964,0.1935058784790039,,1.5653332482910156,0.02987567529296875,,
Aberthaw Cement Plant,32438458,00000000000000000414,50.46147486025916,0.0028062887573242186,141.95321186162073,36.508685340160405,26.49696621997574,0.3688222430419922,,332.3530687530953,0.06072750518798828,,
Abp Langport,38481188,00000000000000000415,46.61440130133558,,315.14722339955324,167.72671266368974,21.16752842804818,0.13074097362826478,,0.2822678986206055,0.11261007757568359,,
Abraham Moon And Sons Ltd,38472010,00000000000000000416,81.38147748841578,,168.84816571291876,16.073705798389867,95.66131786556923,0.30023283893348846,,0.9926047181829714,0.0,,
Accolade Park,38481082,00000000000000000417,77.23281314227583,0.0,155.25174668397577,34.20432803874536,96.25664038666774,0.6535495261287914,,1.818254623824774,0.06726491052246093,,
Advanced Processing Limited,38473734,00000000000000000418,61.754449924004795,0.0,130.40803902094916,3.5215326687179265,96.25218395864258,0.3300380107421875,,2.0377109126261392,0.006394316711425781,,
Albert Thurston Ltd.,38478481,00000000000000000419,117.39748814405638,,209.6101778768734,187.1106823900126,98.46244305024202,0.8242749458297429,,1.706205518371582,0.012018308654785157,,
Albion Mills Confectionery Plant,38481229,0000000000000000041a,66.47961517732656,0.0032098969116210936,125.55026535483898,5.803098271250048,98.81535017490353,0.33816692731047987,,2.495367079689175,0.006394316711425781,,
Allied Glass Knottingley,38469310,0000000000000000041b,84.72614728088062,,134.14175021346082,350.10471398213997,66.83676375173557,1.252975987776932,,4.662853033262725,0.2925695942234413,,
Alpha Designs Upholstery Ltd,38478614,0000000000000000041c,169.36641960615015,,113.41851143426375,79.31282133954025,209.70849318747463,0.7542636086057176,,1.6774389837397563,0.00983763916015625,,
Ample Fabrics (New),38477033,0000000000000000041d,108.39071532392465,,210.52657833840425,198.511210727365,90.14467985788812,0.39800994189453126,,1.4587784566032858,0.012016565490722657,,
"Anglo Beef Processors Limited, Abp Shrewsbury",38481086,0000000000000000041e,80.35099402287933,,218.70760699476617,296.8641421126094,26.75934980232197,0.2688389298095703,,1.8635633973065544,0.010892992919921875,,
Anglo Beef Processors Uk,38481122,0000000000000000041f,75.51300274067766,0.0,134.9877479023055,219.9484247076425,14.292442558336324,0.19560156356811523,,2.027836121417715,0.019499539367675782,,
Ardagh Glass (Worksop) Ltd,38469302,00000000000000000420,115.55110137757853,,120.37262481321231,285.1708036384762,60.88924163034189,1.1831187876773612,,2.8172584544244503,0.08753087003484988,,
Ardagh Glass Barnsley,38469338,00000000000000000421,113.92493714658247,,120.77410664100712,185.4375435929607,90.76696663059342,0.995448937175676,,2.486612687388222,0.023021508117675782,,
Ardagh Glass Headlands,38469345,00000000000000000422,89.48290523607868,,131.54515958850433,340.24705741621136,67.76664981362688,1.2994729218869674,,5.046525723150994,0.26901406232766545,,
Ardagh Glass Wheatley,38469349,00000000000000000423,79.669918003343,,158.03140518377177,307.09702627803466,73.11031438174636,2.1278636929488832,,5.58793596112994,0.7880498660029392,,
"Ardagh Glass, Portland Place, Irvine",38469295,00000000000000000424,49.172349931532935,,241.54386671371282,29.581256527608467,42.88999515920649,0.6692818691040039,,247.3859749027233,0.4735630906982422,,
"Arla Foods Ltd, Lockerbie",38480926,00000000000000000425,85.31808982551934,,329.3033265357111,53.13399133068344,13.242531600899015,0.09653044256591797,,1.4117441223091873,0.013950768127441407,,
"Arla Foods Ltd, Romanby Dairy",38481118,00000000000000000426,41.964747833945616,,207.9466371499883,316.5809938908253,19.16771532079073,0.2772196290893555,,2.0859231135562672,0.01102904266357422,,
Armaghdown Creameries Ltd,38481156,00000000000000000427,48.87121672321752,0.0,349.38823490996015,43.98841284204389,23.977382797628017,0.10004126880600873,,1.6857462825657263,5.262800903320312E-4,,
Ballyrashane Creamery,38480920,00000000000000000428,55.154290868905115,,348.18903321663856,26.293398095858947,15.99053832257846,0.07588590600585937,,53.73830306741083,0.0850965258178711,,
Batley Pet Foods,38481219,00000000000000000429,129.55529559862606,,126.91516332899633,37.213478661564615,181.49362397402885,0.8401693037109375,,2.3878879702071845,0.021350881103515625,,
Beatson Clark Plc,38469341,0000000000000000042a,113.6909460281216,,94.29832835393933,147.64443740024646,119.57505259987214,1.1312501066894531,,2.231933067201861,0.014488415832519532,,
Billingham Fertilizers,45257256,0000000000000000042b,72.29319134051634,,173.26850736768074,205.98096734343798,110.19055386146404,1.6438083656616211,,2.8887039022707475,0.43359164373779296,,
Birdseye Lowestoft,38480893,0000000000000000042c,30.470105027442365,,43.21247590921391,83.56016147539927,27.49518949835085,0.2817394181518555,,1.1644572150268555,0.0641638359375,,
Bournville Chocolate Works,38481108,0000000000000000042d,192.7610020380634,,141.2208700931758,44.82880850713175,188.63544089502648,0.3341779130933575,,1.4257744536276424,0.00715653515625,,
Bridge Road Food Factory,38480991,0000000000000000042e,25.763191140672635,,87.24816031419462,441.74439589656845,20.949019749752267,0.06385006225585937,,1.8994455462483724,0.3157330863168754,,
Bristow Paul Associates,38477191,0000000000000000042f,84.57286078497337,0.0,331.58037972563926,95.4454835334585,30.987085030976697,0.4224382977294922,,0.749568182228238,0.11201224719238281,,
Britannia Garment Packaging (Uk),38477192,00000000000000000430,117.14300930956311,,205.10583819668113,200.01202188430082,102.02968420537681,1.0172665445314895,,1.616815564440918,0.011472279418945313,,
British Millerain,38472458,00000000000000000431,71.6235944469944,0.0707070450269512,137.6217323614197,1.913786457824707,91.84845750765187,0.41898498077392576,,3.9589386761764223,0.01122091583251953,,
British Steel Scunthorpe plant,1566826,00000000000000000432,59.33107213443676,,104.85559217985816,415.1887845984079,39.134397307674156,0.5455670514526367,,4.533107188567039,1.5105136654007258,,
"British Sugar Plc, York Sugar Factory",38481143,00000000000000000433,71.82897156110552,,213.70013292396274,338.10400173733547,44.00231749760119,0.10031464404296875,,1.9628781488556508,0.037705301635742185,,
Brunel Healthcare Manufacturing Limited,38474173,00000000000000000434,119.91219811007473,,208.98829306097255,219.1739015251334,56.91150366563146,1.4814545910187367,,8.59557206596129,0.03214596826171875,,
Bulmer Cider Mills,38481178,00000000000000000435,77.22435813855769,,154.40815514383186,202.06949331131335,18.24198387799264,0.12855128479003905,,1.4554056863175935,0.0016634717407226563,,
Buoyant Upholstery Ltd,38474176,00000000000000000436,42.377779743969974,0.08052181372070312,187.32567042075996,4.227275056132957,33.70295195296991,0.17924245035065298,,1.7447383272482477,0.005319484497070312,,
Burton Brewery,38480950,00000000000000000437,117.45915173842162,,239.36520578249718,194.37725700404897,56.790047135561004,1.4747580560798195,,8.738280609776155,0.03214596826171875,,
Bury St Edmunds Sugar Factory,38480888,00000000000000000438,83.32042308974299,5.509273681640625E-4,106.47846656582868,353.3779157383677,17.73950099682138,0.4536812007711972,,1.0494861464233398,0.009372817810058593,,
"Cadbury Ltd, Ctb Confectionery Somerdale",38481114,00000000000000000439,81.46853557004624,,159.50850861599133,52.21312350940348,93.33083174050888,0.2599437606811523,,1.198826045076258,0.00224418701171875,,
"Cameronbridge Dist, Windygates, Leven",38480921,0000000000000000043a,52.01240964335794,,104.08419898266796,142.73560315459167,32.872864066264434,0.28798992587280275,,2.2595785932380226,0.009515486145019531,,
"Campbell Grocery Products Limited, Campbells, Kings Lynn",38481154,0000000000000000043b,61.06327373090938,0.0,108.78734677398154,344.3795311500662,21.958816007416377,0.36924087768554686,,6.771220315753292,0.33269979187011717,,
Campbells Of Worksop,38481075,0000000000000000043c,115.10419398154437,,119.97694093034961,284.72513144944753,61.386813029256125,1.177593087443273,,2.8159375682380228,0.08644820849226409,,
Cannington Creamery,38480958,0000000000000000043d,34.22883946562213,0.0,202.5800845829236,98.73788287734327,32.69669165191435,0.2143268660888672,,30.700777652479438,0.18765140747070314,,
Cantley Sugar Factory,38480885,0000000000000000043e,65.56411251623221,,88.60953933578092,252.18369214692186,26.368500969556383,0.2852390898325004,,1.0077015850212545,0.08226554522705078,,
Carlisle Biscuit Factory,38480884,0000000000000000043f,59.28799067457186,,365.9604746933916,100.30609035954923,25.521683071808937,0.12756907568359374,,1.1404502418672449,0.7540595439685299,,
Castill Laithe Abattoir,38481225,00000000000000000440,35.46056094279809,,180.4312389196956,5.610707779029757,22.876755287001664,0.11856569580078125,,0.9500139462050494,0.005841651000976562,,
Cauldon Cement Plant,32438467,00000000000000000441,52.2706290919393,,198.99512633593034,27.61740780608461,14.783453416074027,0.2523307763671875,,1.3505869120624616,0.038006964111328125,,
"Cavaghan & Gray Group Ltd, Leeming Bar Meat Processing Unit",38481116,00000000000000000442,54.02443613636664,,223.60826393346036,303.21906743664186,20.645845264459112,0.4845334219408222,,3.049635603057263,0.033704511291503904,,
Cemetery Road Pizza And Pies Wm,38480963,00000000000000000443,100.5329589316409,,187.88009268375987,265.9328699091463,57.1922111125074,0.6450792228350472,,1.1192036419110467,0.02080907589901195,,
Chartwell Global Ltd  T/A Dye Hard,38476856,00000000000000000444,107.34918705022976,,218.0977726489554,196.41248148737907,90.18408682540208,0.38489481297200523,,1.3497829357529583,0.011470923889160156,,
"Cherry Valley Farms Ltd, Caistor Poultry Processors",38481071,00000000000000000445,51.33283153232041,,92.11171619410585,345.4553726519284,14.599177928442858,0.31808396838378905,,1.1110761942887846,0.10916425201894722,,
Chesterfield Poultry Slaughterhouse,38481206,00000000000000000446,52.996088262515556,,154.18804662618862,373.100218553456,46.76375039671272,0.9847402378774606,,6.206368378667137,1.0146896357888615,,
"Chilled Food Manufacturing Unit, Market Drayton",38481222,00000000000000000447,89.1466727608559,,302.95923180969623,223.65170177011217,12.946172805176259,0.04184367234006396,,1.1935669534136604,5.423428955078125E-4,,
Coca Cola - Edmonton,38480949,00000000000000000448,166.74805176165063,,103.5533215321502,43.400898623254896,248.46007156624535,0.21558209423828126,,9.539314180431651,0.003920199035644532,,
Coca-Cola - Wakefield,38480868,00000000000000000449,131.5163977587185,,127.61329457517448,113.7246762406861,154.26528576970455,1.1814264511149088,,4.369887763111788,0.2052540971583946,,
Colour Works Ltd,38476917,0000000000000000044a,112.56974811518435,,214.4451580524863,192.18127775889099,92.57249525001299,0.6166765695815142,,1.4540154128219307,0.011470923889160156,,
Consett,38481072,0000000000000000044b,72.89779472294562,,282.2797847392143,127.38614504396195,4.892450742436187,0.05091901965332031,,1.1208720675048829,0.009764134887695312,,
"Convenience Foods Limited, Turnpike Close Food Factory - Grantham",38481119,0000000000000000044c,57.89480267281637,,132.8769581423583,422.8242926744094,18.827901526641483,0.3997259012451172,,0.8292538024291992,0.005976533996582031,,
"Cooked Meat Plant, Kings Lynn",38480943,0000000000000000044d,61.60740391835578,0.0,110.85302551098272,350.8583737760901,23.030722317255474,0.3930259348661535,,6.815278595606904,0.34512809115014165,,
Cookstown Cement Plant,32438466,0000000000000000044e,48.73664118340849,,363.52462443107953,16.446448357850077,16.31949805859375,0.18228366149902345,,1.1455864343580058,0.0188455595703125,,
"Coors Brewers Ltd, Alton Brewery",38481140,0000000000000000044f,94.14069029895063,,96.29669847700146,146.62468154997347,18.666536452073053,0.1085542744140625,,0.19985660647762524,0.0,,
"Coors Brewers Ltd, Shobnall Maltings",38481139,00000000000000000450,118.23747067630279,,241.57182847845263,185.5803478188461,61.019408239248975,1.2285998409998278,,8.369515736110552,0.03159958489990235,,
Cowley Hill Works,38469322,00000000000000000451,172.7666987364016,,131.54574213135288,137.60669577210075,181.62360654248377,0.9661199623286228,,6.7766091393102315,0.14043544012451173,,
Cranswick Convenience Foods Limited,38481081,00000000000000000452,53.59415246145976,,125.76188929177057,335.4601293443649,78.50406845090333,0.7914793935283585,,1.9885598583795288,1.1479415514394722,,
Cranswick Country Foods (Ballymena),38480994,00000000000000000453,61.546878433329034,,456.41241914513006,15.673962635635917,19.274237426371016,0.11048117578125,,1.306204314767157,0.46889126336669923,,
Cranswick Country Foods (Lazenby'S),38481090,00000000000000000454,24.155293329932594,,66.00953740064124,316.5626204845573,17.84562699502049,0.6810232055699965,,116.15326924507481,0.03663048475413603,,
Cranswick Country Foods (Norfolk),38481199,00000000000000000455,72.5010609270077,,104.46845308060178,296.80048208664857,13.70155581391554,0.1512341282348633,,1.2319570569943894,0.02248301013183594,,
Crisp Maltings,38480879,00000000000000000456,84.12869348378072,5.436671752929688E-4,139.23722466623224,389.95108420550133,12.12807023979636,0.2137324038696289,,0.8394064328002929,0.015077815175972734,,
Crown Farm,38481058,00000000000000000457,74.32009082101449,,132.09093088057952,455.54982712640094,14.396842067185823,0.2019654868774414,,1.1906369260253906,0.09130994525146484,,
"Dairy Crest Ltd, Aintree Dairy, Liverpool",38480957,00000000000000000458,116.8609857824104,,109.9311475386391,133.56714327074198,166.8780931898011,0.5315854003867954,,5.507979047485351,0.3806473621414484,,
"Dairy Farmers Of Britain Ltd, Blaydon Dairy",38481121,00000000000000000459,117.28014913335076,,185.51614556045132,119.44650265534574,125.51814287916234,1.3336322445475262,,4.884410337645048,0.031061473571777343,,
"Dairy Farmers Of Britain Ltd, Lincoln Dairy",38481153,0000000000000000045a,62.14118519109389,,145.62346405739373,422.82104539545134,38.59774171192029,0.9871923890912224,,4.783934522079886,0.3289820360538258,,
Dale Farm Ltd (Dromona),38480995,0000000000000000045b,59.53443754633093,,458.7080416935147,15.852870574814734,19.115182343986483,0.11048006475830079,,1.459422037924613,0.47197903271484376,,
Dale Farm Ltd (Dunmanbridge),38481062,0000000000000000045c,45.57277768786262,,351.8905987403798,19.2400411748145,15.506683538075889,0.1127283544921875,,0.38289521553763595,0.0,,
Dale Farm Ltd (Pennybridge),38480996,0000000000000000045d,52.40306203844689,,396.255420575036,11.984245006680357,19.681016897537056,0.120051150390625,,0.7984720629066616,0.3142973131321327,,
Danish Crown Bugle,38480875,0000000000000000045e,58.18875346042336,0.0,149.78532645318444,54.748682152063935,16.330738917156143,0.31488381134033205,,2.7885708941365555,0.027538608337402345,,
Danish Design Pet Products Ltd,38472855,0000000000000000045f,90.12352510673398,,169.52787712079333,19.498652978923246,111.3101503745649,0.3385207725578757,,1.094244958645211,0.0,,
Davidstow Creamery,38480894,00000000000000000460,23.49640485081093,0.0,147.1313202730358,16.688981953579777,3.2213001115708297,0.0228559873046875,,0.13835974548339844,0.0,,
Dawn Cardington,38481201,00000000000000000461,93.18432747517882,,169.61576261570323,327.62129633195843,52.884697848730006,1.3446627791755228,,6.8727179314527325,0.10244254229736328,,
"Delico Ltd, Delico Limited",38480941,00000000000000000462,107.79434351830724,,255.90194977447882,213.68521448934789,58.05679355990182,1.1260824064939012,,3.676013386834597,0.019967653137207032,,
Dial Lane Meat Packing Facility Epr/Jp3433Wu,38481126,00000000000000000463,182.96069986819097,,96.75394849327323,43.85841548308755,240.05150961317457,0.5775174148856369,,1.3210243223446119,0.0,,
Dolwen Abattoir,38481084,00000000000000000464,34.01977624453796,0.19690702383913522,198.3291927719847,3.5136376372391047,3.873703559103573,0.0,,2.0855409912719725,,,
Dovecote Park Abattoir Stapleton,38480945,00000000000000000465,87.41839107971242,,136.36534688179802,337.93689693034156,65.68987631806138,1.2216825536913103,,5.469036532109279,0.344269937614411,,
Dowlais Slaughterhouse,38480952,00000000000000000466,36.54010917471422,0.19563046997070313,74.71229394206377,0.5723367233161477,24.951240685161277,0.9490413490026137,,0.9684981605636298,0.002233280822753906,,
Dunbar Cement Plant,1896810,00000000000000000467,22.97978279129962,,88.34256755954956,81.63707052891901,4.764070097071987,0.4625028635864258,,1.5932692277061313,0.1878558059387207,,
Dunbia Dungannon,38480915,00000000000000000468,61.11135653824486,,373.00677512190447,10.945726119888603,15.760272031366807,0.08402714691401462,,1.7193929978637694,0.0880256987915039,,
Dunhills (Pontefract) Plc,38481095,00000000000000000469,101.46207841151008,,120.97530747227027,297.69901358922743,86.94832241305127,1.5171448793918982,,5.694147113446643,0.23010562753403607,,
Dye Point Ltd,38475580,0000000000000000046a,108.8352477696666,,216.333053185873,196.07623935953205,90.72076779754683,0.4583630019603056,,1.4249070982666017,0.011470923889160156,,
East Hortonwood Abattoir,38481094,0000000000000000046b,91.60847516688207,,162.1292804478739,302.2445340109937,36.60637714141318,0.4109636499633789,,1.599877560410922,5.456348876953125E-4,,
Eastern Way Food Factory,38480986,0000000000000000046c,58.42357972786005,,357.1446445071383,96.04001133847443,24.347560571335258,0.12705258569335937,,0.9777055275548598,0.0098477119140625,,
Easton Food Processors,38480944,0000000000000000046d,73.57072156673009,,127.02425880907488,403.386786473708,16.343022181172213,0.6301876608886718,,0.5697380643190869,0.004368483276367187,,
